timestamp,district_id,water_liters,waste_kg
2020-05-10 14:00:00,D07,14154.5,441.5
2020-05-10 14:00:00,D08,15604.2,462.0
2020-05-10 14:00:00,D09,20968.2,513.7
2020-05-10 14:00:00,D10,19594.4,654.6
2020-05-10 15:00:00,D01,23707.1,492.3
2020-05-10 15:00:00,D02,16380.3,455.1
2020-05-10 15:00:00,D03,19195.4,378.0
2020-05-10 15:00:00,D04,16945.8,465.7
2020-05-10 15:00:00,D05,27316.6,580.5
2020-05-10 15:00:00,D06,16505.4,495.9
2020-05-10 15:00:00,D07,18419.4,440.0
2020-05-10 15:00:00,D08,15724.8,486.9
2020-05-10 15:00:00,D09,15645.3,334.2
2020-05-10 15:00:00,D10,19767.7,501.6
2020-05-10 16:00:00,D01,20866.0,513.4
2020-05-10 16:00:00,D02,20402.3,438.6
2020-05-10 16:00:00,D03,22620.3,422.5
2020-05-10 16:00:00,D04,14615.6,361.1
2020-05-10 16:00:00,D05,28035.6,420.9
2020-05-10 16:00:00,D06,19482.5,319.3
2020-05-10 16:00:00,D07,13587.9,322.5
2020-05-10 16:00:00,D08,18767.7,268.3
2020-05-10 16:00:00,D09,19505.2,390.7
2020-05-10 16:00:00,D10,22932.0,384.0
2020-05-10 17:00:00,D01,20380.7,464.5
2020-05-10 17:00:00,D02,20078.1,421.7
2020-05-10 17:00:00,D03,19436.7,431.0
2020-05-10 17:00:00,D04,16359.1,366.9
2020-05-10 17:00:00,D05,26582.0,631.3
2020-05-10 17:00:00,D06,15864.9,406.3
2020-05-10 17:00:00,D07,13443.6,377.4
2020-05-10 17:00:00,D08,16630.2,275.9
2020-05-10 17:00:00,D09,19866.7,370.4
2020-05-10 17:00:00,D10,20260.4,412.4
2020-05-10 18:00:00,D01,26477.9,365.9
2020-05-10 18:00:00,D02,20346.7,372.5
2020-05-10 18:00:00,D03,23781.4,509.4
2020-05-10 18:00:00,D04,19519.2,453.1
2020-05-10 18:00:00,D05,24295.1,480.6
2020-05-10 18:00:00,D06,20927.9,321.2
2020-05-10 18:00:00,D07,16005.9,895.7
2020-05-10 18:00:00,D08,18563.8,317.5
2020-05-10 18:00:00,D09,22444.5,450.3
2020-05-10 18:00:00,D10,21533.0,447.1
2020-05-10 19:00:00,D01,22564.6,467.9
2020-05-10 19:00:00,D02,44257.3,353.0
2020-05-10 19:00:00,D03,23000.5,413.7
2020-05-10 19:00:00,D04,15175.7,413.1
2020-05-10 19:00:00,D05,28078.8,463.3
2020-05-10 19:00:00,D06,19045.9,348.3
2020-05-10 19:00:00,D07,18355.5,359.1
2020-05-10 19:00:00,D08,19492.9,357.3
2020-05-10 19:00:00,D09,20004.7,342.9
2020-05-10 19:00:00,D10,21049.6,423.0
2020-05-10 20:00:00,D01,25019.0,423.9
2020-05-10 20:00:00,D02,21803.9,357.9
2020-05-10 20:00:00,D03,23473.9,432.2
2020-05-10 20:00:00,D04,19761.2,258.1
2020-05-10 20:00:00,D05,30655.8,541.2
2020-05-10 20:00:00,D06,20453.2,406.0
2020-05-10 20:00:00,D07,19077.0,422.8
2020-05-10 20:00:00,D08,17925.7,283.9
2020-05-10 20:00:00,D09,21353.9,381.4
2020-05-10 20:00:00,D10,22854.2,486.4
2020-05-10 21:00:00,D01,19876.1,373.5
2020-05-10 21:00:00,D02,21818.1,399.5
2020-05-10 21:00:00,D03,23865.2,494.7
2020-05-10 21:00:00,D04,17343.3,364.1
2020-05-10 21:00:00,D05,24421.3,444.3
2020-05-10 21:00:00,D06,21301.5,427.0
2020-05-10 21:00:00,D07,16855.2,382.6
2020-05-10 21:00:00,D08,18130.8,339.8
2020-05-10 21:00:00,D09,21124.4,408.3
2020-05-10 21:00:00,D10,27565.1,456.2
2020-05-10 22:00:00,D01,21687.9,260.3
2020-05-10 22:00:00,D02,17445.0,218.6
2020-05-10 22:00:00,D03,19487.5,147.6
2020-05-10 22:00:00,D04,16258.3,118.5
2020-05-10 22:00:00,D05,29876.4,240.9
2020-05-10 22:00:00,D06,21946.7,156.4
2020-05-10 22:00:00,D07,17133.9,106.9
2020-05-10 22:00:00,D08,17078.4,221.1
2020-05-10 22:00:00,D09,20174.4,169.4
2020-05-10 22:00:00,D10,27799.1,227.5
2020-05-10 23:00:00,D01,8934.0,176.6
2020-05-10 23:00:00,D02,7419.9,131.1
2020-05-10 23:00:00,D03,8524.3,219.3
2020-05-10 23:00:00,D04,5972.8,99.3
2020-05-10 23:00:00,D05,9839.6,286.3
2020-05-10 23:00:00,D06,6317.8,186.0
2020-05-10 23:00:00,D07,5218.4,176.6
2020-05-10 23:00:00,D08,6769.3,168.9
2020-05-10 23:00:00,D09,6715.4,206.0
2020-05-10 23:00:00,D10,10122.2,158.6
2020-05-11 00:00:00,D01,8493.5,221.7
2020-05-11 00:00:00,D02,7624.5,178.4
2020-05-11 00:00:00,D03,6907.6,145.5
2020-05-11 00:00:00,D04,6073.0,220.9
2020-05-11 00:00:00,D05,10701.3,225.3
2020-05-11 00:00:00,D06,4952.2,231.6
2020-05-11 00:00:00,D07,6032.4,143.7
2020-05-11 00:00:00,D08,5731.8,167.1
2020-05-11 00:00:00,D09,5514.6,162.1
2020-05-11 00:00:00,D10,8903.8,200.3
2020-05-11 01:00:00,D01,8622.6,245.8
2020-05-11 01:00:00,D02,6174.6,233.0
2020-05-11 01:00:00,D03,7535.5,254.7
2020-05-11 01:00:00,D04,5773.7,152.2
2020-05-11 01:00:00,D05,9155.2,320.1
2020-05-11 01:00:00,D06,6208.5,236.4
2020-05-11 01:00:00,D07,5139.6,212.8
2020-05-11 01:00:00,D08,4197.1,187.4
2020-05-11 01:00:00,D09,6919.5,160.0
2020-05-11 01:00:00,D10,8221.6,193.1
2020-05-11 02:00:00,D01,6869.7,238.2
2020-05-11 02:00:00,D02,6072.5,241.6
2020-05-11 02:00:00,D03,6780.5,257.4
2020-05-11 02:00:00,D04,5964.7,138.4
2020-05-11 02:00:00,D05,8367.7,194.0
2020-05-11 02:00:00,D06,5347.3,211.1
2020-05-11 02:00:00,D07,4702.0,138.8
2020-05-11 02:00:00,D08,6622.8,208.3
2020-05-11 02:00:00,D09,23002.9,153.4
2020-05-11 02:00:00,D10,8941.3,223.0
2020-05-11 03:00:00,D01,7333.6,186.1
2020-05-11 03:00:00,D02,5966.2,221.1
2020-05-11 03:00:00,D03,7498.6,228.0
2020-05-11 03:00:00,D04,6184.2,176.9
2020-05-11 03:00:00,D05,8482.6,319.0
2020-05-11 03:00:00,D06,7454.1,142.8
2020-05-11 03:00:00,D07,6058.4,197.2
2020-05-11 03:00:00,D08,6907.3,135.3
2020-05-11 03:00:00,D09,7030.7,186.1
2020-05-11 03:00:00,D10,7629.1,198.1
2020-05-11 04:00:00,D01,8581.5,244.4
2020-05-11 04:00:00,D02,7180.0,259.3
2020-05-11 04:00:00,D03,7502.9,247.5
2020-05-11 04:00:00,D04,5745.3,224.3
2020-05-11 04:00:00,D05,9106.2,262.4
2020-05-11 04:00:00,D06,6402.4,202.4
2020-05-11 04:00:00,D07,5733.9,142.0
2020-05-11 04:00:00,D08,7161.6,171.0
2020-05-11 04:00:00,D09,5351.8,167.2
2020-05-11 04:00:00,D10,8775.1,252.6
2020-05-11 05:00:00,D01,8061.7,247.4
2020-05-11 05:00:00,D02,7124.1,185.7
2020-05-11 05:00:00,D03,5681.1,319.4
2020-05-11 05:00:00,D04,6786.0,144.6
2020-05-11 05:00:00,D05,9822.0,222.2
2020-05-11 05:00:00,D06,6815.3,159.4
2020-05-11 05:00:00,D07,5128.6,177.6
2020-05-11 05:00:00,D08,6599.1,165.6
2020-05-11 05:00:00,D09,6316.1,239.5
2020-05-11 05:00:00,D10,8677.8,221.2
2020-05-11 06:00:00,D01,28764.7,563.1
2020-05-11 06:00:00,D02,25440.6,449.9
2020-05-11 06:00:00,D03,26931.8,458.4
2020-05-11 06:00:00,D04,19064.3,342.7
2020-05-11 06:00:00,D05,36561.1,507.9
2020-05-11 06:00:00,D06,20907.2,245.7
2020-05-11 06:00:00,D07,20920.5,332.9
2020-05-11 06:00:00,D08,20846.8,339.8
2020-05-11 06:00:00,D09,21465.4,470.1
2020-05-11 06:00:00,D10,32072.5,335.4
2020-05-11 07:00:00,D01,87442.2,510.3
2020-05-11 07:00:00,D02,22457.1,482.1
2020-05-11 07:00:00,D03,26337.3,399.4
2020-05-11 07:00:00,D04,22582.8,225.2
2020-05-11 07:00:00,D05,31817.0,572.2
2020-05-11 07:00:00,D06,22549.9,386.9
2020-05-11 07:00:00,D07,21735.1,415.7
2020-05-11 07:00:00,D08,23032.0,343.6
2020-05-11 07:00:00,D09,20180.5,331.0
2020-05-11 07:00:00,D10,27136.3,396.9
2020-05-11 08:00:00,D01,27957.1,536.2
2020-05-11 08:00:00,D02,21433.3,306.2
2020-05-11 08:00:00,D03,26698.9,424.1
2020-05-11 08:00:00,D04,20400.4,371.8
2020-05-11 08:00:00,D05,31918.7,622.2
2020-05-11 08:00:00,D06,21908.6,315.3
2020-05-11 08:00:00,D07,19420.6,402.3
2020-05-11 08:00:00,D08,20433.0,287.4
2020-05-11 08:00:00,D09,20453.1,371.4
2020-05-11 08:00:00,D10,31879.3,559.9
2020-05-11 09:00:00,D01,26043.0,502.4
2020-05-11 09:00:00,D02,21400.8,590.9
2020-05-11 09:00:00,D03,26663.5,424.9
2020-05-11 09:00:00,D04,18315.0,378.4
2020-05-11 09:00:00,D05,34335.8,607.4
2020-05-11 09:00:00,D06,18840.4,578.3
2020-05-11 09:00:00,D07,19614.4,411.1
2020-05-11 09:00:00,D08,22437.3,492.7
2020-05-11 09:00:00,D09,22218.4,754.5
2020-05-11 09:00:00,D10,25112.2,484.4
2020-05-11 10:00:00,D01,19303.8,586.2
2020-05-11 10:00:00,D02,19456.3,464.6
2020-05-11 10:00:00,D03,20426.4,403.7
2020-05-11 10:00:00,D04,12767.9,531.1
2020-05-11 10:00:00,D05,19663.7,580.0
2020-05-11 10:00:00,D06,14734.4,433.5
2020-05-11 10:00:00,D07,13316.0,485.4
2020-05-11 10:00:00,D08,13552.8,495.2
2020-05-11 10:00:00,D09,14376.8,504.5
2020-05-11 10:00:00,D10,19386.4,548.1
2020-05-11 11:00:00,D01,19176.4,540.1
2020-05-11 11:00:00,D02,16275.4,460.1
2020-05-11 11:00:00,D03,18276.5,626.0
2020-05-11 11:00:00,D04,14786.4,336.0
2020-05-11 11:00:00,D05,24388.1,602.9
2020-05-11 11:00:00,D06,16845.3,346.6
2020-05-11 11:00:00,D07,16109.8,429.3
2020-05-11 11:00:00,D08,14496.4,373.5
2020-05-11 11:00:00,D09,14043.3,414.4
2020-05-11 11:00:00,D10,19504.6,691.2
2020-05-11 12:00:00,D01,22316.1,412.6
2020-05-11 12:00:00,D02,17444.1,316.8
2020-05-11 12:00:00,D03,21557.0,418.7
2020-05-11 12:00:00,D04,16812.6,311.3
2020-05-11 12:00:00,D05,20558.1,549.8
2020-05-11 12:00:00,D06,15577.0,251.9
2020-05-11 12:00:00,D07,15858.5,271.3
2020-05-11 12:00:00,D08,16933.3,372.1
2020-05-11 12:00:00,D09,16375.9,447.2
2020-05-11 12:00:00,D10,18040.7,496.7
2020-05-11 13:00:00,D01,18412.5,522.0
2020-05-11 13:00:00,D02,16821.7,397.2
2020-05-11 13:00:00,D03,20101.0,451.4
2020-05-11 13:00:00,D04,17112.3,356.7
2020-05-11 13:00:00,D05,21430.2,589.2
2020-05-11 13:00:00,D06,16651.0,308.5
2020-05-11 13:00:00,D07,16128.2,394.5
2020-05-11 13:00:00,D08,34541.4,470.6
2020-05-11 13:00:00,D09,16203.1,522.1
2020-05-11 13:00:00,D10,21748.4,657.7
2020-05-11 14:00:00,D01,20184.7,438.5
2020-05-11 14:00:00,D02,15440.1,429.7
2020-05-11 14:00:00,D03,19044.7,561.1
2020-05-11 14:00:00,D04,15272.5,336.4
2020-05-11 14:00:00,D05,22477.5,595.2
2020-05-11 14:00:00,D06,14684.5,342.1
2020-05-11 14:00:00,D07,12681.6,340.7
2020-05-11 14:00:00,D08,14196.3,465.0
2020-05-11 14:00:00,D09,14523.3,483.5
2020-05-11 14:00:00,D10,20795.9,628.5
2020-05-11 15:00:00,D01,18955.5,487.8
2020-05-11 15:00:00,D02,17486.4,391.9
2020-05-11 15:00:00,D03,17531.1,600.7
2020-05-11 15:00:00,D04,13412.6,482.6
2020-05-11 15:00:00,D05,20509.4,501.0
2020-05-11 15:00:00,D06,13273.8,345.9
2020-05-11 15:00:00,D07,11392.7,364.4
2020-05-11 15:00:00,D08,17516.3,391.2
2020-05-11 15:00:00,D09,16450.7,466.3
2020-05-11 15:00:00,D10,22803.6,478.9
2020-05-11 16:00:00,D01,18322.8,508.3
2020-05-11 16:00:00,D02,17130.6,483.3
2020-05-11 16:00:00,D03,18088.4,516.0
2020-05-11 16:00:00,D04,15820.7,376.7
2020-05-11 16:00:00,D05,23767.0,614.5
2020-05-11 16:00:00,D06,14958.6,335.5
2020-05-11 16:00:00,D07,12664.7,251.3
2020-05-11 16:00:00,D08,15275.5,319.2
2020-05-11 16:00:00,D09,15820.4,454.4
2020-05-11 16:00:00,D10,19566.4,551.0
2020-05-11 17:00:00,D01,16736.0,405.8
2020-05-11 17:00:00,D02,17936.1,414.2
2020-05-11 17:00:00,D03,18704.7,391.3
2020-05-11 17:00:00,D04,15287.5,253.7
2020-05-11 17:00:00,D05,23586.7,533.3
2020-05-11 17:00:00,D06,16386.5,338.7
2020-05-11 17:00:00,D07,14230.8,372.4
2020-05-11 17:00:00,D08,14161.8,280.8
2020-05-11 17:00:00,D09,17588.2,413.7
2020-05-11 17:00:00,D10,18588.6,480.9
2020-05-11 18:00:00,D01,24624.4,356.4
2020-05-11 18:00:00,D02,17950.9,313.9
2020-05-11 18:00:00,D03,17242.8,353.0
2020-05-11 18:00:00,D04,15520.6,379.6
2020-05-11 18:00:00,D05,24429.5,589.2
2020-05-11 18:00:00,D06,19270.6,368.0
2020-05-11 18:00:00,D07,16737.4,352.8
2020-05-11 18:00:00,D08,16685.3,275.2
2020-05-11 18:00:00,D09,17239.8,273.9
2020-05-11 18:00:00,D10,19416.8,392.2
2020-05-11 19:00:00,D01,21954.1,382.6
2020-05-11 19:00:00,D02,19811.7,434.2
2020-05-11 19:00:00,D03,19258.1,471.8
2020-05-11 19:00:00,D04,17856.5,356.6
2020-05-11 19:00:00,D05,22581.8,568.9
2020-05-11 19:00:00,D06,15466.6,421.9
2020-05-11 19:00:00,D07,15722.9,276.3
2020-05-11 19:00:00,D08,17991.8,926.7
2020-05-11 19:00:00,D09,19347.7,370.9
2020-05-11 19:00:00,D10,24738.6,517.7
2020-05-11 20:00:00,D01,20835.3,320.3
2020-05-11 20:00:00,D02,15850.8,371.0
2020-05-11 20:00:00,D03,20162.7,376.9
2020-05-11 20:00:00,D04,17850.9,273.4
2020-05-11 20:00:00,D05,27163.7,572.8
2020-05-11 20:00:00,D06,17106.5,436.2
2020-05-11 20:00:00,D07,14262.8,284.1
2020-05-11 20:00:00,D08,57515.0,256.9
2020-05-11 20:00:00,D09,18279.7,308.3
2020-05-11 20:00:00,D10,19954.2,393.6
2020-05-11 21:00:00,D01,18519.7,508.8
2020-05-11 21:00:00,D02,19380.0,371.5
2020-05-11 21:00:00,D03,23503.2,503.1
2020-05-11 21:00:00,D04,18919.4,420.0
2020-05-11 21:00:00,D05,23773.8,480.2
2020-05-11 21:00:00,D06,15776.5,270.5
2020-05-11 21:00:00,D07,14371.3,385.3
2020-05-11 21:00:00,D08,55400.6,283.9
2020-05-11 21:00:00,D09,16369.4,320.9
2020-05-11 21:00:00,D10,24772.6,575.7
2020-05-11 22:00:00,D01,22045.2,246.0
2020-05-11 22:00:00,D02,21046.4,181.1
2020-05-11 22:00:00,D03,23244.5,239.8
2020-05-11 22:00:00,D04,17660.4,163.0
2020-05-11 22:00:00,D05,23756.8,277.0
2020-05-11 22:00:00,D06,16662.3,245.7
2020-05-11 22:00:00,D07,14342.2,159.6
2020-05-11 22:00:00,D08,16170.3,219.8
2020-05-11 22:00:00,D09,16934.6,153.1
2020-05-11 22:00:00,D10,23795.9,299.0
2020-05-11 23:00:00,D01,7169.9,253.9
2020-05-11 23:00:00,D02,6868.4,188.5
2020-05-11 23:00:00,D03,7910.9,161.5
2020-05-11 23:00:00,D04,7217.9,138.6
2020-05-11 23:00:00,D05,8087.8,305.8
2020-05-11 23:00:00,D06,5679.5,183.4
2020-05-11 23:00:00,D07,4923.7,147.0
2020-05-11 23:00:00,D08,6179.9,156.4
2020-05-11 23:00:00,D09,6383.1,196.6
2020-05-11 23:00:00,D10,9143.7,250.4
2020-05-12 00:00:00,D01,7527.7,244.2
2020-05-12 00:00:00,D02,7962.4,214.9
2020-05-12 00:00:00,D03,8154.5,238.0
2020-05-12 00:00:00,D04,6454.1,219.8
2020-05-12 00:00:00,D05,9123.6,259.9
2020-05-12 00:00:00,D06,7169.0,197.4
2020-05-12 00:00:00,D07,5458.3,122.4
2020-05-12 00:00:00,D08,5478.2,89.2
2020-05-12 00:00:00,D09,6525.0,137.8
2020-05-12 00:00:00,D10,7578.5,217.4
2020-05-12 01:00:00,D01,8661.3,236.6
2020-05-12 01:00:00,D02,7997.1,168.8
2020-05-12 01:00:00,D03,7162.9,240.0
2020-05-12 01:00:00,D04,5897.9,179.6
2020-05-12 01:00:00,D05,10117.0,197.2
2020-05-12 01:00:00,D06,6210.2,170.0
2020-05-12 01:00:00,D07,4684.5,206.1
2020-05-12 01:00:00,D08,6713.4,180.8
2020-05-12 01:00:00,D09,6784.6,228.6
2020-05-12 01:00:00,D10,8920.8,182.2
2020-05-12 02:00:00,D01,7514.0,216.9
2020-05-12 02:00:00,D02,5005.9,208.4
2020-05-12 02:00:00,D03,6464.9,229.7
2020-05-12 02:00:00,D04,7188.7,207.0
2020-05-12 02:00:00,D05,9043.1,285.1
2020-05-12 02:00:00,D06,6856.2,209.3
2020-05-12 02:00:00,D07,5839.7,146.8
2020-05-12 02:00:00,D08,5583.4,168.8
2020-05-12 02:00:00,D09,7708.5,193.3
2020-05-12 02:00:00,D10,8977.9,178.4
2020-05-12 03:00:00,D01,8047.6,161.6
2020-05-12 03:00:00,D02,6470.6,172.7
2020-05-12 03:00:00,D03,6915.6,201.8
2020-05-12 03:00:00,D04,6703.9,175.1
2020-05-12 03:00:00,D05,9500.6,313.1
2020-05-12 03:00:00,D06,5441.5,186.3
2020-05-12 03:00:00,D07,4780.7,206.5
2020-05-12 03:00:00,D08,6611.2,188.7
2020-05-12 03:00:00,D09,7425.4,204.1
2020-05-12 03:00:00,D10,8724.8,188.2
2020-05-12 04:00:00,D01,8557.9,182.0
2020-05-12 04:00:00,D02,7636.5,154.4
2020-05-12 04:00:00,D03,6713.4,225.4
2020-05-12 04:00:00,D04,4926.1,200.2
2020-05-12 04:00:00,D05,8939.2,234.8
2020-05-12 04:00:00,D06,4952.6,216.5
2020-05-12 04:00:00,D07,4428.9,116.6
2020-05-12 04:00:00,D08,6675.9,172.4
2020-05-12 04:00:00,D09,6109.9,238.3
2020-05-12 04:00:00,D10,7221.9,314.5
2020-05-12 05:00:00,D01,8188.5,270.2
2020-05-12 05:00:00,D02,5829.3,199.8
2020-05-12 05:00:00,D03,6625.6,201.4
2020-05-12 05:00:00,D04,5633.2,152.4
2020-05-12 05:00:00,D05,8884.7,250.1
2020-05-12 05:00:00,D06,6124.4,172.5
2020-05-12 05:00:00,D07,4763.4,184.1
2020-05-12 05:00:00,D08,5445.0,173.7
2020-05-12 05:00:00,D09,5903.1,149.8
2020-05-12 05:00:00,D10,8246.5,574.6
2020-05-12 06:00:00,D01,104710.6,494.6
2020-05-12 06:00:00,D02,20857.3,335.0
2020-05-12 06:00:00,D03,22954.7,386.1
2020-05-12 06:00:00,D04,19746.1,396.0
2020-05-12 06:00:00,D05,30571.1,458.0
2020-05-12 06:00:00,D06,21042.8,414.7
2020-05-12 06:00:00,D07,18071.2,270.9
2020-05-12 06:00:00,D08,19218.5,392.7
2020-05-12 06:00:00,D09,22261.3,435.5
2020-05-12 06:00:00,D10,24548.5,410.0
2020-05-12 07:00:00,D01,28021.9,564.1
2020-05-12 07:00:00,D02,23223.7,401.8
2020-05-12 07:00:00,D03,24885.6,494.6
2020-05-12 07:00:00,D04,65538.9,252.3
2020-05-12 07:00:00,D05,28818.7,474.6
2020-05-12 07:00:00,D06,23181.1,334.3
2020-05-12 07:00:00,D07,17554.3,272.8
2020-05-12 07:00:00,D08,19907.9,396.1
2020-05-12 07:00:00,D09,22246.8,383.6
2020-05-12 07:00:00,D10,28955.5,576.0
2020-05-12 08:00:00,D01,29497.8,505.8
2020-05-12 08:00:00,D02,25037.5,397.4
2020-05-12 08:00:00,D03,29130.3,341.5
2020-05-12 08:00:00,D04,19925.4,310.5
2020-05-12 08:00:00,D05,34679.5,609.1
2020-05-12 08:00:00,D06,20889.0,426.2
2020-05-12 08:00:00,D07,21097.4,339.7
2020-05-12 08:00:00,D08,18390.1,397.2
2020-05-12 08:00:00,D09,19867.0,306.6
2020-05-12 08:00:00,D10,28215.8,548.8
2020-05-12 09:00:00,D01,25414.8,609.6
2020-05-12 09:00:00,D02,21046.2,531.5
2020-05-12 09:00:00,D03,28647.4,455.3
2020-05-12 09:00:00,D04,24086.8,957.4
2020-05-12 09:00:00,D05,34191.9,763.0
2020-05-12 09:00:00,D06,24439.6,511.8
2020-05-12 09:00:00,D07,18147.9,348.2
2020-05-12 09:00:00,D08,23532.5,400.6
2020-05-12 09:00:00,D09,21578.4,343.2
2020-05-12 09:00:00,D10,30870.9,618.5
2020-05-12 10:00:00,D01,19452.9,636.8
2020-05-12 10:00:00,D02,14440.7,455.9
2020-05-12 10:00:00,D03,17686.2,493.4
2020-05-12 10:00:00,D04,15270.2,437.4
2020-05-12 10:00:00,D05,23919.5,632.6
2020-05-12 10:00:00,D06,17483.8,521.3
2020-05-12 10:00:00,D07,12584.9,343.2
2020-05-12 10:00:00,D08,16627.4,436.9
2020-05-12 10:00:00,D09,14768.5,470.7
2020-05-12 10:00:00,D10,17959.8,657.0
2020-05-12 11:00:00,D01,19719.3,705.2
2020-05-12 11:00:00,D02,17299.6,437.0
2020-05-12 11:00:00,D03,18779.9,522.6
2020-05-12 11:00:00,D04,15321.6,483.6
2020-05-12 11:00:00,D05,22499.0,756.3
2020-05-12 11:00:00,D06,15667.5,447.5
2020-05-12 11:00:00,D07,12408.6,432.2
2020-05-12 11:00:00,D08,16035.3,518.1
2020-05-12 11:00:00,D09,15856.1,487.4
2020-05-12 11:00:00,D10,18183.8,482.2
2020-05-12 12:00:00,D01,21695.4,523.2
2020-05-12 12:00:00,D02,16142.1,295.9
2020-05-12 12:00:00,D03,17450.6,332.9
2020-05-12 12:00:00,D04,17092.0,392.9
2020-05-12 12:00:00,D05,24765.8,365.9
2020-05-12 12:00:00,D06,13960.0,321.4
2020-05-12 12:00:00,D07,13131.1,349.2
2020-05-12 12:00:00,D08,13680.6,235.4
2020-05-12 12:00:00,D09,14788.7,315.3
2020-05-12 12:00:00,D10,16957.4,420.6
2020-05-12 13:00:00,D01,17706.1,555.3
2020-05-12 13:00:00,D02,15845.4,520.2
2020-05-12 13:00:00,D03,18055.3,424.9
2020-05-12 13:00:00,D04,16524.4,334.8
2020-05-12 13:00:00,D05,24169.4,539.7
2020-05-12 13:00:00,D06,15563.7,392.8
2020-05-12 13:00:00,D07,14346.6,388.2
2020-05-12 13:00:00,D08,14871.3,485.5
2020-05-12 13:00:00,D09,16507.3,457.2
2020-05-12 13:00:00,D10,18798.6,579.0
2020-05-12 14:00:00,D01,17004.9,465.4
2020-05-12 14:00:00,D02,18089.0,422.5
2020-05-12 14:00:00,D03,17711.2,578.6
2020-05-12 14:00:00,D04,12629.3,325.3
2020-05-12 14:00:00,D05,25842.5,759.3
2020-05-12 14:00:00,D06,17750.0,540.3
2020-05-12 14:00:00,D07,14176.6,405.6
2020-05-12 14:00:00,D08,15272.9,414.9
2020-05-12 14:00:00,D09,15350.8,405.8
2020-05-12 14:00:00,D10,22512.1,557.3
2020-05-12 15:00:00,D01,20348.7,445.5
2020-05-12 15:00:00,D02,16082.9,322.2
2020-05-12 15:00:00,D03,17285.2,393.7
2020-05-12 15:00:00,D04,13693.6,427.9
2020-05-12 15:00:00,D05,22083.4,1633.0
2020-05-12 15:00:00,D06,15208.5,448.5
2020-05-12 15:00:00,D07,13854.2,297.8
2020-05-12 15:00:00,D08,16427.1,309.5
2020-05-12 15:00:00,D09,15375.1,332.7
2020-05-12 15:00:00,D10,20526.4,602.1
2020-05-12 16:00:00,D01,18647.5,444.5
2020-05-12 16:00:00,D02,15169.2,453.8
2020-05-12 16:00:00,D03,17955.3,504.1
2020-05-12 16:00:00,D04,15573.5,262.0
2020-05-12 16:00:00,D05,20283.5,462.2
2020-05-12 16:00:00,D06,13996.5,361.3
2020-05-12 16:00:00,D07,14401.7,367.2
2020-05-12 16:00:00,D08,17838.2,275.9
2020-05-12 16:00:00,D09,18708.0,351.6
2020-05-12 16:00:00,D10,20630.0,397.7
2020-05-12 17:00:00,D01,21448.8,380.3
2020-05-12 17:00:00,D02,19487.5,367.5
2020-05-12 17:00:00,D03,20088.7,529.7
2020-05-12 17:00:00,D04,15132.3,403.8
2020-05-12 17:00:00,D05,24937.0,435.6
2020-05-12 17:00:00,D06,16758.4,393.8
2020-05-12 17:00:00,D07,12245.3,247.9
2020-05-12 17:00:00,D08,17364.3,260.0
2020-05-12 17:00:00,D09,15094.3,411.9
2020-05-12 17:00:00,D10,22547.5,335.5
2020-05-12 18:00:00,D01,20641.4,454.7
2020-05-12 18:00:00,D02,16570.8,300.1
2020-05-12 18:00:00,D03,18810.1,368.7
2020-05-12 18:00:00,D04,14193.3,401.4
2020-05-12 18:00:00,D05,27757.2,384.4
2020-05-12 18:00:00,D06,18519.1,410.4
2020-05-12 18:00:00,D07,13734.6,235.6
2020-05-12 18:00:00,D08,16297.1,378.7
2020-05-12 18:00:00,D09,16728.3,299.6
2020-05-12 18:00:00,D10,22111.4,458.4
2020-05-12 19:00:00,D01,19922.4,438.4
2020-05-12 19:00:00,D02,18101.9,379.2
2020-05-12 19:00:00,D03,18371.7,430.4
2020-05-12 19:00:00,D04,18000.1,317.2
2020-05-12 19:00:00,D05,22942.8,614.1
2020-05-12 19:00:00,D06,19914.7,304.6
2020-05-12 19:00:00,D07,15954.8,379.1
2020-05-12 19:00:00,D08,17311.9,386.8
2020-05-12 19:00:00,D09,17268.9,337.5
2020-05-12 19:00:00,D10,23345.1,344.9
2020-05-12 20:00:00,D01,23683.5,497.2
2020-05-12 20:00:00,D02,16296.1,476.1
2020-05-12 20:00:00,D03,18804.4,357.2
2020-05-12 20:00:00,D04,15236.9,391.8
2020-05-12 20:00:00,D05,25516.8,478.8
2020-05-12 20:00:00,D06,17329.5,390.2
2020-05-12 20:00:00,D07,15259.3,261.1
2020-05-12 20:00:00,D08,15943.6,420.1
2020-05-12 20:00:00,D09,16751.1,265.6
2020-05-12 20:00:00,D10,18439.5,554.7
2020-05-12 21:00:00,D01,20284.0,358.9
2020-05-12 21:00:00,D02,20810.4,414.5
2020-05-12 21:00:00,D03,21737.5,414.1
2020-05-12 21:00:00,D04,16518.8,288.6
2020-05-12 21:00:00,D05,28711.8,491.5
2020-05-12 21:00:00,D06,16858.9,361.7
2020-05-12 21:00:00,D07,14686.8,338.7
2020-05-12 21:00:00,D08,17902.9,349.4
2020-05-12 21:00:00,D09,19352.7,397.1
2020-05-12 21:00:00,D10,21037.6,447.7
2020-05-12 22:00:00,D01,82455.6,228.0
2020-05-12 22:00:00,D02,20692.6,181.2
2020-05-12 22:00:00,D03,18644.7,202.0
2020-05-12 22:00:00,D04,17928.6,227.3
2020-05-12 22:00:00,D05,21185.2,313.0
