timestamp,district_id,consumption_kwh,peak_demand_kw,renewable_pct
2020-05-08 17:00:00,D04,520.17,676.22,17.5
2020-05-08 17:00:00,D05,781.73,1016.25,12.9
2020-05-08 17:00:00,D06,613.92,798.09,23.5
2020-05-08 17:00:00,D07,638.83,830.48,11.3
2020-05-08 17:00:00,D08,684.91,890.39,14.1
2020-05-08 17:00:00,D09,638.06,829.47,20.4
2020-05-08 17:00:00,D10,660.5,858.65,22.2
2020-05-08 18:00:00,D01,671.53,872.99,23.0
2020-05-08 18:00:00,D02,547.74,712.07,23.0
2020-05-08 18:00:00,D03,574.94,747.42,13.7
2020-05-08 18:00:00,D04,451.14,586.48,16.6
2020-05-08 18:00:00,D05,779.06,1012.78,17.0
2020-05-08 18:00:00,D06,587.67,763.97,14.9
2020-05-08 18:00:00,D07,615.57,800.24,23.4
2020-05-08 18:00:00,D08,598.06,777.48,21.8
2020-05-08 18:00:00,D09,547.71,712.02,24.2
2020-05-08 18:00:00,D10,645.46,839.1,21.4
2020-05-08 19:00:00,D01,610.3,793.39,17.4
2020-05-08 19:00:00,D02,562.08,730.7,23.2
2020-05-08 19:00:00,D03,578.33,751.83,14.6
2020-05-08 19:00:00,D04,485.86,631.62,12.6
2020-05-08 19:00:00,D05,755.94,982.72,12.8
2020-05-08 19:00:00,D06,532.4,692.13,19.9
2020-05-08 19:00:00,D07,633.7,823.81,21.1
2020-05-08 19:00:00,D08,663.06,861.98,11.7
2020-05-08 19:00:00,D09,602.39,783.11,13.5
2020-05-08 19:00:00,D10,625.1,812.63,10.5
2020-05-08 20:00:00,D01,616.47,801.41,14.8
2020-05-08 20:00:00,D02,503.9,655.07,23.5
2020-05-08 20:00:00,D03,666.73,866.75,24.6
2020-05-08 20:00:00,D04,501.17,651.52,13.6
2020-05-08 20:00:00,D05,697.79,907.12,14.8
2020-05-08 20:00:00,D06,530.19,689.25,20.1
2020-05-08 20:00:00,D07,639.89,831.86,15.8
2020-05-08 20:00:00,D08,564.46,733.8,10.3
2020-05-08 20:00:00,D09,545.65,709.34,11.6
2020-05-08 20:00:00,D10,672.28,873.97,11.7
2020-05-08 21:00:00,D01,694.7,903.11,15.8
2020-05-08 21:00:00,D02,475.94,618.73,22.2
2020-05-08 21:00:00,D03,646.1,839.93,13.5
2020-05-08 21:00:00,D04,530.23,689.29,10.7
2020-05-08 21:00:00,D05,679.6,883.48,21.3
2020-05-08 21:00:00,D06,572.25,743.93,14.3
2020-05-08 21:00:00,D07,580.27,754.35,22.9
2020-05-08 21:00:00,D08,584.45,759.78,12.9
2020-05-08 21:00:00,D09,580.02,754.02,23.7
2020-05-08 21:00:00,D10,577.92,751.29,21.5
2020-05-08 22:00:00,D01,674.52,876.88,16.4
2020-05-08 22:00:00,D02,545.74,709.47,24.5
2020-05-08 22:00:00,D03,601.53,781.99,12.2
2020-05-08 22:00:00,D04,532.02,691.62,20.0
2020-05-08 22:00:00,D05,713.73,927.86,18.6
2020-05-08 22:00:00,D06,576.23,749.1,21.6
2020-05-08 22:00:00,D07,689.38,896.2,16.4
2020-05-08 22:00:00,D08,581.98,756.58,19.6
2020-05-08 22:00:00,D09,568.41,738.94,18.9
2020-05-08 22:00:00,D10,625.8,813.54,12.3
2020-05-08 23:00:00,D01,254.16,330.41,20.4
2020-05-08 23:00:00,D02,212.11,275.74,17.4
2020-05-08 23:00:00,D03,228.23,296.7,16.2
2020-05-08 23:00:00,D04,199.84,259.79,16.2
2020-05-08 23:00:00,D05,288.89,375.55,17.6
2020-05-08 23:00:00,D06,200.32,260.41,21.9
2020-05-08 23:00:00,D07,224.26,291.54,17.9
2020-05-08 23:00:00,D08,219.89,285.86,11.0
2020-05-08 23:00:00,D09,222.5,289.25,17.5
2020-05-08 23:00:00,D10,254.73,331.15,21.2
2020-05-09 00:00:00,D01,227.27,295.45,16.1
2020-05-09 00:00:00,D02,174.59,226.97,18.7
2020-05-09 00:00:00,D03,204.65,266.05,19.0
2020-05-09 00:00:00,D04,175.03,227.54,12.9
2020-05-09 00:00:00,D05,255.44,332.07,10.8
2020-05-09 00:00:00,D06,172.68,224.49,14.3
2020-05-09 00:00:00,D07,213.17,277.12,12.0
2020-05-09 00:00:00,D08,213.64,277.73,22.4
2020-05-09 00:00:00,D09,194.76,253.19,16.9
2020-05-09 00:00:00,D10,225.92,293.69,22.5
2020-05-09 01:00:00,D01,217.34,282.54,20.5
2020-05-09 01:00:00,D02,172.39,224.11,18.8
2020-05-09 01:00:00,D03,200.89,261.15,16.9
2020-05-09 01:00:00,D04,147.11,191.24,15.4
2020-05-09 01:00:00,D05,245.52,319.18,24.3
2020-05-09 01:00:00,D06,196.19,255.05,18.3
2020-05-09 01:00:00,D07,212.35,276.05,12.8
2020-05-09 01:00:00,D08,206.22,268.08,11.1
2020-05-09 01:00:00,D09,180.87,235.14,20.0
2020-05-09 01:00:00,D10,200.03,260.03,10.7
2020-05-09 02:00:00,D01,231.79,301.33,14.7
2020-05-09 02:00:00,D02,155.25,201.82,11.1
2020-05-09 02:00:00,D03,197.59,256.87,12.7
2020-05-09 02:00:00,D04,169.48,220.32,14.8
2020-05-09 02:00:00,D05,250.66,325.86,12.6
2020-05-09 02:00:00,D06,179.31,233.1,20.3
2020-05-09 02:00:00,D07,214.23,278.51,19.0
2020-05-09 02:00:00,D08,215.33,279.92,13.4
2020-05-09 02:00:00,D09,188.78,245.41,23.3
2020-05-09 02:00:00,D10,190.36,247.47,10.8
2020-05-09 03:00:00,D01,205.77,267.5,19.5
2020-05-09 03:00:00,D02,161.94,210.53,12.9
2020-05-09 03:00:00,D03,206.2,268.06,19.2
2020-05-09 03:00:00,D04,152.58,198.36,14.5
2020-05-09 03:00:00,D05,241.63,314.12,24.2
2020-05-09 03:00:00,D06,185.84,241.59,21.7
2020-05-09 03:00:00,D07,202.38,263.09,14.1
2020-05-09 03:00:00,D08,196.65,255.64,22.1
2020-05-09 03:00:00,D09,187.36,243.57,22.7
2020-05-09 03:00:00,D10,228.24,296.71,11.1
2020-05-09 04:00:00,D01,197.6,256.88,12.2
2020-05-09 04:00:00,D02,166.18,216.03,12.0
2020-05-09 04:00:00,D03,223.33,290.33,10.3
2020-05-09 04:00:00,D04,154.74,201.17,12.8
2020-05-09 04:00:00,D05,256.66,333.66,20.0
2020-05-09 04:00:00,D06,194.36,252.67,24.6
2020-05-09 04:00:00,D07,207.79,270.13,13.5
2020-05-09 04:00:00,D08,186.31,242.2,13.3
2020-05-09 04:00:00,D09,196.9,255.97,10.6
2020-05-09 04:00:00,D10,189.26,246.04,19.1
2020-05-09 05:00:00,D01,223.54,290.6,20.0
2020-05-09 05:00:00,D02,165.75,215.48,22.1
2020-05-09 05:00:00,D03,209.31,272.11,11.6
2020-05-09 05:00:00,D04,170.21,221.27,24.3
2020-05-09 05:00:00,D05,215.48,280.12,15.9
2020-05-09 05:00:00,D06,179.11,232.85,12.2
2020-05-09 05:00:00,D07,223.21,290.17,14.3
2020-05-09 05:00:00,D08,209.7,272.61,20.1
2020-05-09 05:00:00,D09,192.72,250.54,12.9
2020-05-09 05:00:00,D10,196.3,255.19,10.7
2020-05-09 06:00:00,D01,453.41,589.43,15.2
2020-05-09 06:00:00,D02,399.18,518.94,15.5
2020-05-09 06:00:00,D03,480.71,624.92,16.6
2020-05-09 06:00:00,D04,373.59,485.67,24.6
2020-05-09 06:00:00,D05,492.74,640.56,22.9
2020-05-09 06:00:00,D06,404.66,526.06,22.3
2020-05-09 06:00:00,D07,471.28,612.66,16.4
2020-05-09 06:00:00,D08,412.88,536.74,11.1
2020-05-09 06:00:00,D09,418.78,544.42,24.9
2020-05-09 06:00:00,D10,479.19,622.95,14.9
2020-05-09 07:00:00,D01,509.5,662.35,21.5
2020-05-09 07:00:00,D02,357.9,465.27,10.2
2020-05-09 07:00:00,D03,422.48,549.23,23.2
2020-05-09 07:00:00,D04,377.25,490.42,14.4
2020-05-09 07:00:00,D05,497.46,646.69,21.9
2020-05-09 07:00:00,D06,429.62,558.51,21.7
2020-05-09 07:00:00,D07,467.07,607.19,13.6
2020-05-09 07:00:00,D08,438.87,570.53,13.5
2020-05-09 07:00:00,D09,441.45,573.88,15.8
2020-05-09 07:00:00,D10,487.94,634.32,15.7
2020-05-09 08:00:00,D01,509.21,661.97,15.0
2020-05-09 08:00:00,D02,369.77,480.7,19.2
2020-05-09 08:00:00,D03,418.1,543.53,24.2
2020-05-09 08:00:00,D04,358.66,466.26,17.6
2020-05-09 08:00:00,D05,555.07,721.59,23.0
2020-05-09 08:00:00,D06,396.8,515.84,23.9
2020-05-09 08:00:00,D07,417.59,542.87,11.7
2020-05-09 08:00:00,D08,445.07,578.59,15.3
2020-05-09 08:00:00,D09,412.85,536.71,14.9
2020-05-09 08:00:00,D10,448.7,583.31,22.3
2020-05-09 09:00:00,D01,620.0,806.0,25.0
2020-05-09 09:00:00,D02,503.64,654.74,14.1
2020-05-09 09:00:00,D03,554.72,721.14,15.0
2020-05-09 09:00:00,D04,480.74,624.96,10.4
2020-05-09 09:00:00,D05,625.85,813.6,23.6
2020-05-09 09:00:00,D06,516.84,671.9,13.4
2020-05-09 09:00:00,D07,549.46,714.3,22.9
2020-05-09 09:00:00,D08,599.46,779.3,13.8
2020-05-09 09:00:00,D09,520.82,677.07,22.5
2020-05-09 09:00:00,D10,613.72,797.83,22.2
2020-05-09 10:00:00,D01,610.86,794.12,23.7
2020-05-09 10:00:00,D02,459.73,597.65,12.4
2020-05-09 10:00:00,D03,606.46,788.4,18.1
2020-05-09 10:00:00,D04,481.75,626.28,11.2
2020-05-09 10:00:00,D05,707.02,919.13,14.4
2020-05-09 10:00:00,D06,518.35,673.85,10.6
2020-05-09 10:00:00,D07,594.92,773.4,20.8
2020-05-09 10:00:00,D08,541.11,703.45,13.2
2020-05-09 10:00:00,D09,533.22,693.19,22.5
2020-05-09 10:00:00,D10,561.62,730.1,13.8
2020-05-09 11:00:00,D01,581.71,756.23,24.2
2020-05-09 11:00:00,D02,462.91,601.78,10.1
2020-05-09 11:00:00,D03,614.96,799.45,20.5
2020-05-09 11:00:00,D04,416.43,541.36,24.8
2020-05-09 11:00:00,D05,675.84,878.6,17.5
2020-05-09 11:00:00,D06,490.93,638.21,23.5
2020-05-09 11:00:00,D07,552.35,718.06,14.3
2020-05-09 11:00:00,D08,513.73,667.85,21.4
2020-05-09 11:00:00,D09,539.35,701.16,19.1
2020-05-09 11:00:00,D10,549.38,714.2,19.8
2020-05-09 12:00:00,D01,640.94,833.22,15.4
2020-05-09 12:00:00,D02,505.02,656.53,15.2
2020-05-09 12:00:00,D03,612.22,795.88,10.5
2020-05-09 12:00:00,D04,454.46,590.79,24.5
2020-05-09 12:00:00,D05,725.22,942.79,14.2
2020-05-09 12:00:00,D06,496.88,645.95,10.9
2020-05-09 12:00:00,D07,625.63,813.32,18.5
2020-05-09 12:00:00,D08,542.93,705.81,11.7
2020-05-09 12:00:00,D09,576.53,749.48,18.0
2020-05-09 12:00:00,D10,556.89,723.95,15.3
2020-05-09 13:00:00,D01,580.71,754.92,19.0
2020-05-09 13:00:00,D02,517.27,672.46,22.9
2020-05-09 13:00:00,D03,577.55,750.81,22.4
2020-05-09 13:00:00,D04,442.93,575.81,13.8
2020-05-09 13:00:00,D05,725.51,943.16,14.6
2020-05-09 13:00:00,D06,485.05,630.57,24.8
2020-05-09 13:00:00,D07,539.54,701.4,21.4
2020-05-09 13:00:00,D08,604.14,785.38,17.7
2020-05-09 13:00:00,D09,476.58,619.55,15.6
2020-05-09 13:00:00,D10,536.94,698.02,16.2
2020-05-09 14:00:00,D01,643.93,837.1,16.6
2020-05-09 14:00:00,D02,469.83,610.78,18.4
2020-05-09 14:00:00,D03,591.67,769.17,22.8
2020-05-09 14:00:00,D04,432.61,562.39,22.3
2020-05-09 14:00:00,D05,670.27,871.35,14.5
2020-05-09 14:00:00,D06,482.17,626.83,15.4
2020-05-09 14:00:00,D07,596.45,775.38,13.5
2020-05-09 14:00:00,D08,602.42,783.14,18.6
2020-05-09 14:00:00,D09,573.7,745.8,10.7
2020-05-09 14:00:00,D10,563.84,732.99,10.3
2020-05-09 15:00:00,D01,580.9,755.17,22.9
2020-05-09 15:00:00,D02,432.17,561.82,16.5
2020-05-09 15:00:00,D03,537.63,698.92,16.3
2020-05-09 15:00:00,D04,480.34,624.44,19.3
2020-05-09 15:00:00,D05,692.87,900.73,15.2
2020-05-09 15:00:00,D06,547.46,711.7,20.6
2020-05-09 15:00:00,D07,573.06,744.97,16.4
2020-05-09 15:00:00,D08,602.23,782.9,18.6
2020-05-09 15:00:00,D09,551.08,716.41,16.3
2020-05-09 15:00:00,D10,549.99,714.99,20.9
2020-05-09 16:00:00,D01,621.75,808.27,17.5
2020-05-09 16:00:00,D02,488.13,634.57,13.1
2020-05-09 16:00:00,D03,616.39,801.3,24.2
2020-05-09 16:00:00,D04,485.04,630.55,14.8
2020-05-09 16:00:00,D05,649.11,843.84,22.1
2020-05-09 16:00:00,D06,512.34,666.04,18.2
2020-05-09 16:00:00,D07,631.84,821.39,18.0
2020-05-09 16:00:00,D08,557.36,724.57,10.6
2020-05-09 16:00:00,D09,483.66,628.76,10.1
2020-05-09 16:00:00,D10,630.28,819.36,16.1
2020-05-09 17:00:00,D01,604.8,786.24,22.7
2020-05-09 17:00:00,D02,486.72,632.74,19.1
2020-05-09 17:00:00,D03,558.47,726.01,22.5
2020-05-09 17:00:00,D04,419.79,545.72,10.8
2020-05-09 17:00:00,D05,620.74,806.97,14.0
2020-05-09 17:00:00,D06,480.89,625.15,20.1
2020-05-09 17:00:00,D07,549.31,714.1,20.1
2020-05-09 17:00:00,D08,510.26,663.34,12.2
2020-05-09 17:00:00,D09,530.17,689.22,23.8
2020-05-09 17:00:00,D10,624.03,811.23,24.5
2020-05-09 18:00:00,D01,582.16,756.81,20.1
2020-05-09 18:00:00,D02,453.35,589.36,19.3
2020-05-09 18:00:00,D03,502.43,653.15,18.2
2020-05-09 18:00:00,D04,408.2,530.66,16.6
2020-05-09 18:00:00,D05,617.19,802.35,11.9
2020-05-09 18:00:00,D06,453.74,589.87,11.0
2020-05-09 18:00:00,D07,592.44,770.17,11.8
2020-05-09 18:00:00,D08,491.09,638.41,23.4
2020-05-09 18:00:00,D09,489.74,636.66,12.0
2020-05-09 18:00:00,D10,528.06,686.48,11.7
2020-05-09 19:00:00,D01,531.27,690.65,10.8
2020-05-09 19:00:00,D02,436.83,567.88,22.1
2020-05-09 19:00:00,D03,549.87,714.83,19.1
2020-05-09 19:00:00,D04,392.71,510.52,15.2
2020-05-09 19:00:00,D05,656.71,853.72,11.3
2020-05-09 19:00:00,D06,500.28,650.37,17.3
2020-05-09 19:00:00,D07,577.03,750.14,14.8
2020-05-09 19:00:00,D08,499.37,649.19,21.3
2020-05-09 19:00:00,D09,519.45,675.28,13.4
2020-05-09 19:00:00,D10,591.7,769.21,11.3
2020-05-09 20:00:00,D01,516.38,671.29,18.9
2020-05-09 20:00:00,D02,461.99,600.59,24.4
2020-05-09 20:00:00,D03,530.3,689.39,10.4
2020-05-09 20:00:00,D04,426.32,554.21,14.3
2020-05-09 20:00:00,D05,606.06,787.87,17.3
2020-05-09 20:00:00,D06,426.2,554.06,17.3
2020-05-09 20:00:00,D07,532.61,692.4,20.7
2020-05-09 20:00:00,D08,531.04,690.35,12.8
2020-05-09 20:00:00,D09,462.55,601.32,13.8
2020-05-09 20:00:00,D10,505.87,657.63,19.9
2020-05-09 21:00:00,D01,621.04,807.35,19.8
2020-05-09 21:00:00,D02,451.73,587.25,16.1
2020-05-09 21:00:00,D03,520.32,676.41,23.7
2020-05-09 21:00:00,D04,456.9,593.97,17.5
2020-05-09 21:00:00,D05,588.52,765.07,21.6
2020-05-09 21:00:00,D06,432.54,562.31,21.5
2020-05-09 21:00:00,D07,575.06,747.58,11.9
2020-05-09 21:00:00,D08,565.22,734.79,24.8
2020-05-09 21:00:00,D09,534.36,694.67,17.4
2020-05-09 21:00:00,D10,513.12,667.06,18.7
2020-05-09 22:00:00,D01,556.1,722.93,13.1
2020-05-09 22:00:00,D02,435.54,566.2,20.0
2020-05-09 22:00:00,D03,494.19,642.44,15.0
2020-05-09 22:00:00,D04,377.43,490.66,21.2
2020-05-09 22:00:00,D05,631.58,821.05,10.9
2020-05-09 22:00:00,D06,510.26,663.33,10.3
2020-05-09 22:00:00,D07,550.3,715.4,21.6
2020-05-09 22:00:00,D08,545.72,709.43,10.5
2020-05-09 22:00:00,D09,531.38,690.79,23.8
2020-05-09 22:00:00,D10,547.22,711.38,17.2
2020-05-09 23:00:00,D01,197.58,256.85,18.4
2020-05-09 23:00:00,D02,167.03,217.14,21.6
2020-05-09 23:00:00,D03,203.92,265.09,20.3
2020-05-09 23:00:00,D04,147.85,192.21,12.0
2020-05-09 23:00:00,D05,219.24,285.01,10.7
2020-05-09 23:00:00,D06,181.05,235.36,21.9
2020-05-09 23:00:00,D07,212.51,276.26,18.6
2020-05-09 23:00:00,D08,205.63,267.32,15.1
2020-05-09 23:00:00,D09,183.79,238.93,14.7
2020-05-09 23:00:00,D10,216.73,281.76,12.4
2020-05-10 00:00:00,D01,196.2,255.05,18.9
2020-05-10 00:00:00,D02,185.16,240.71,19.1
2020-05-10 00:00:00,D03,219.68,285.58,20.1
2020-05-10 00:00:00,D04,160.58,208.75,20.8
2020-05-10 00:00:00,D05,251.58,327.06,13.4
2020-05-10 00:00:00,D06,173.68,225.78,13.4
2020-05-10 00:00:00,D07,205.93,267.7,23.3
2020-05-10 00:00:00,D08,192.32,250.02,15.6
2020-05-10 00:00:00,D09,202.64,263.43,17.7
2020-05-10 00:00:00,D10,209.39,272.21,22.9
2020-05-10 01:00:00,D01,216.95,282.04,20.2
2020-05-10 01:00:00,D02,156.01,202.82,12.7
2020-05-10 01:00:00,D03,203.94,265.12,17.4
2020-05-10 01:00:00,D04,175.63,228.31,24.6
2020-05-10 01:00:00,D05,252.86,328.72,14.7
2020-05-10 01:00:00,D06,196.23,255.1,20.3
2020-05-10 01:00:00,D07,203.46,264.5,20.5
2020-05-10 01:00:00,D08,179.27,233.06,12.2
2020-05-10 01:00:00,D09,201.48,261.92,19.7
2020-05-10 01:00:00,D10,202.27,262.95,17.5
2020-05-10 02:00:00,D01,234.98,305.47,19.5
2020-05-10 02:00:00,D02,166.65,216.64,11.8
2020-05-10 02:00:00,D03,199.34,259.14,24.7
2020-05-10 02:00:00,D04,158.65,206.24,17.1
2020-05-10 02:00:00,D05,236.2,307.06,23.3
2020-05-10 02:00:00,D06,183.3,238.28,20.4
2020-05-10 02:00:00,D07,203.32,264.31,10.4
2020-05-10 02:00:00,D08,215.57,280.24,24.2
2020-05-10 02:00:00,D09,205.99,267.79,24.2
2020-05-10 02:00:00,D10,221.02,287.33,20.3
2020-05-10 03:00:00,D01,232.34,302.05,19.0
2020-05-10 03:00:00,D02,157.67,204.97,15.9
2020-05-10 03:00:00,D03,227.51,295.77,15.3
2020-05-10 03:00:00,D04,172.48,224.22,11.4
2020-05-10 03:00:00,D05,228.43,296.96,15.3
2020-05-10 03:00:00,D06,163.46,212.5,11.8
2020-05-10 03:00:00,D07,195.16,253.7,22.6
2020-05-10 03:00:00,D08,181.13,235.47,14.5
2020-05-10 03:00:00,D09,170.5,221.65,20.4
2020-05-10 03:00:00,D10,212.92,276.79,19.7
2020-05-10 04:00:00,D01,211.9,275.48,13.1
2020-05-10 04:00:00,D02,177.61,230.89,22.2
2020-05-10 04:00:00,D03,192.89,250.75,17.3
2020-05-10 04:00:00,D04,152.59,198.36,12.5
2020-05-10 04:00:00,D05,247.34,321.54,18.1
2020-05-10 04:00:00,D06,169.37,220.18,14.7
2020-05-10 04:00:00,D07,227.32,295.52,22.7
2020-05-10 04:00:00,D08,213.55,277.61,16.9
2020-05-10 04:00:00,D09,193.69,251.8,15.7
2020-05-10 04:00:00,D10,190.35,247.46,16.0
2020-05-10 05:00:00,D01,221.45,287.89,14.3
2020-05-10 05:00:00,D02,181.95,236.54,12.3
2020-05-10 05:00:00,D03,202.39,263.11,11.9
2020-05-10 05:00:00,D04,157.6,204.88,10.6
2020-05-10 05:00:00,D05,225.52,293.17,16.0
2020-05-10 05:00:00,D06,178.78,232.41,18.2
2020-05-10 05:00:00,D07,198.56,258.13,17.8
2020-05-10 05:00:00,D08,198.82,258.47,14.7
2020-05-10 05:00:00,D09,201.5,261.94,18.2
2020-05-10 05:00:00,D10,200.94,261.22,24.2
2020-05-10 06:00:00,D01,511.21,664.57,24.7
2020-05-10 06:00:00,D02,388.64,505.23,15.7
2020-05-10 06:00:00,D03,437.37,568.57,19.9
2020-05-10 06:00:00,D04,387.44,503.68,19.4
2020-05-10 06:00:00,D05,559.46,727.3,14.9
2020-05-10 06:00:00,D06,387.69,503.99,23.6
2020-05-10 06:00:00,D07,480.91,625.18,24.7
2020-05-10 06:00:00,D08,460.61,598.8,16.7
2020-05-10 06:00:00,D09,418.41,543.94,23.5
2020-05-10 06:00:00,D10,462.14,600.78,13.8
2020-05-10 07:00:00,D01,472.05,613.66,17.7
2020-05-10 07:00:00,D02,344.06,447.28,21.2
2020-05-10 07:00:00,D03,421.68,548.18,16.1
2020-05-10 07:00:00,D04,374.99,487.49,17.0
2020-05-10 07:00:00,D05,555.34,721.94,15.1
2020-05-10 07:00:00,D06,431.19,560.55,13.1
2020-05-10 07:00:00,D07,415.17,539.72,23.1
2020-05-10 07:00:00,D08,458.64,596.24,13.5
2020-05-10 07:00:00,D09,456.14,592.99,17.5
2020-05-10 07:00:00,D10,498.68,648.28,17.6
2020-05-10 08:00:00,D01,475.51,618.17,16.7
2020-05-10 08:00:00,D02,361.89,470.45,18.0
2020-05-10 08:00:00,D03,453.07,588.99,10.6
2020-05-10 08:00:00,D04,336.52,437.48,13.2
2020-05-10 08:00:00,D05,557.98,725.38,19.0
2020-05-10 08:00:00,D06,415.87,540.63,24.4
2020-05-10 08:00:00,D07,470.59,611.77,24.7
2020-05-10 08:00:00,D08,420.18,546.24,12.8
2020-05-10 08:00:00,D09,407.79,530.12,17.1
2020-05-10 08:00:00,D10,493.58,641.66,18.4
2020-05-10 09:00:00,D01,583.33,758.32,21.1
2020-05-10 09:00:00,D02,476.87,619.93,12.4
2020-05-10 09:00:00,D03,591.11,768.44,23.7
2020-05-10 09:00:00,D04,480.68,624.88,18.8
2020-05-10 09:00:00,D05,645.28,838.87,11.3
2020-05-10 09:00:00,D06,499.72,649.64,21.3
2020-05-10 09:00:00,D07,565.89,735.66,13.5
2020-05-10 09:00:00,D08,603.64,784.74,22.3
2020-05-10 09:00:00,D09,543.87,707.04,12.1
2020-05-10 09:00:00,D10,540.82,703.06,11.5
2020-05-10 10:00:00,D01,622.78,809.61,11.7
2020-05-10 10:00:00,D02,508.95,661.64,24.9
2020-05-10 10:00:00,D03,566.6,736.58,16.8
2020-05-10 10:00:00,D04,468.9,609.56,24.1
2020-05-10 10:00:00,D05,713.69,927.8,10.9
2020-05-10 10:00:00,D06,469.5,610.35,21.3
2020-05-10 10:00:00,D07,604.15,785.4,12.0
2020-05-10 10:00:00,D08,555.93,722.71,21.7
2020-05-10 10:00:00,D09,499.47,649.31,23.1
2020-05-10 10:00:00,D10,530.11,689.15,21.7
2020-05-10 11:00:00,D01,622.72,809.54,14.7
2020-05-10 11:00:00,D02,497.36,646.57,21.7
2020-05-10 11:00:00,D03,632.68,822.49,15.5
2020-05-10 11:00:00,D04,466.59,606.56,19.0
2020-05-10 11:00:00,D05,664.88,864.35,23.4
2020-05-10 11:00:00,D06,452.82,588.66,14.2
2020-05-10 11:00:00,D07,586.62,762.6,12.7
2020-05-10 11:00:00,D08,601.03,781.34,19.7
2020-05-10 11:00:00,D09,526.9,684.97,22.2
2020-05-10 11:00:00,D10,576.44,749.38,18.4
2020-05-10 12:00:00,D01,548.1,712.52,15.5
2020-05-10 12:00:00,D02,441.9,574.48,20.3
2020-05-10 12:00:00,D03,579.72,753.64,14.5
2020-05-10 12:00:00,D04,446.96,581.05,13.1
2020-05-10 12:00:00,D05,717.79,933.13,10.8
2020-05-10 12:00:00,D06,539.52,701.38,17.7
2020-05-10 12:00:00,D07,596.01,774.81,14.5
2020-05-10 12:00:00,D08,607.57,789.84,14.2
2020-05-10 12:00:00,D09,538.65,700.24,24.9
2020-05-10 12:00:00,D10,626.53,814.49,18.0
2020-05-10 13:00:00,D01,668.31,868.81,20.5
2020-05-10 13:00:00,D02,448.56,583.13,16.1
2020-05-10 13:00:00,D03,562.89,731.76,15.2
2020-05-10 13:00:00,D04,473.29,615.27,18.8
2020-05-10 13:00:00,D05,600.43,780.56,23.2
2020-05-10 13:00:00,D06,482.34,627.05,25.0
2020-05-10 13:00:00,D07,635.04,825.56,24.1
2020-05-10 13:00:00,D08,590.28,767.36,13.3
2020-05-10 13:00:00,D09,532.69,692.5,13.4
2020-05-10 13:00:00,D10,554.18,720.43,19.2
2020-05-10 14:00:00,D01,552.73,718.55,24.5
2020-05-10 14:00:00,D02,516.2,671.06,15.7
2020-05-10 14:00:00,D03,583.96,759.14,17.0
2020-05-10 14:00:00,D04,484.24,629.51,20.3
2020-05-10 14:00:00,D05,632.19,821.85,16.7
2020-05-10 14:00:00,D06,495.63,644.32,24.4
2020-05-10 14:00:00,D07,544.36,707.66,11.3
2020-05-10 14:00:00,D08,598.0,777.4,23.5
2020-05-10 14:00:00,D09,568.59,739.16,17.7
2020-05-10 14:00:00,D10,600.76,780.99,18.5
2020-05-10 15:00:00,D01,556.21,723.08,18.9
2020-05-10 15:00:00,D02,429.98,558.97,14.9
2020-05-10 15:00:00,D03,632.49,822.24,14.6
2020-05-10 15:00:00,D04,489.42,636.25,13.8
2020-05-10 15:00:00,D05,637.01,828.12,19.4
2020-05-10 15:00:00,D06,529.08,687.81,17.5
2020-05-10 15:00:00,D07,626.65,814.65,10.6
2020-05-10 15:00:00,D08,602.62,783.41,12.9
2020-05-10 15:00:00,D09,569.91,740.88,16.0
2020-05-10 15:00:00,D10,620.9,807.18,20.1
2020-05-10 16:00:00,D01,569.18,739.93,23.8
2020-05-10 16:00:00,D02,452.07,587.69,13.7
2020-05-10 16:00:00,D03,618.74,804.36,11.6
2020-05-10 16:00:00,D04,424.84,552.3,17.6
2020-05-10 16:00:00,D05,705.27,916.85,12.2
2020-05-10 16:00:00,D06,507.57,659.84,20.7
2020-05-10 16:00:00,D07,624.15,811.39,24.0
2020-05-10 16:00:00,D08,587.33,763.53,19.8
2020-05-10 16:00:00,D09,522.21,678.87,11.7
2020-05-10 16:00:00,D10,606.58,788.56,24.9
2020-05-10 17:00:00,D01,637.44,828.68,10.3
2020-05-10 17:00:00,D02,475.96,618.74,19.2
2020-05-10 17:00:00,D03,604.25,785.52,20.8
2020-05-10 17:00:00,D04,455.08,591.6,13.4
2020-05-10 17:00:00,D05,720.05,936.07,20.4
2020-05-10 17:00:00,D06,476.31,619.21,14.8
2020-05-10 17:00:00,D07,631.29,820.67,23.3
2020-05-10 17:00:00,D08,545.16,708.7,10.6
2020-05-10 17:00:00,D09,481.45,625.88,14.3
2020-05-10 17:00:00,D10,597.2,776.35,18.8
2020-05-10 18:00:00,D01,580.28,754.36,20.8
2020-05-10 18:00:00,D02,399.75,519.67,11.6
2020-05-10 18:00:00,D03,525.39,683.0,12.3
2020-05-10 18:00:00,D04,382.24,496.91,19.6
2020-05-10 18:00:00,D05,653.04,848.95,21.3
2020-05-10 18:00:00,D06,496.47,645.41,20.0
2020-05-10 18:00:00,D07,566.02,735.83,14.1
2020-05-10 18:00:00,D08,566.89,736.95,12.7
2020-05-10 18:00:00,D09,463.37,602.39,14.3
2020-05-10 18:00:00,D10,591.97,769.56,24.8
2020-05-10 19:00:00,D01,598.48,778.03,19.4
