timestamp,district_id,route_id,passenger_count,capacity,delay_min
2020-05-08 12:00:00,D08,R02,52,80,77.1
2020-05-08 12:00:00,D09,R03,42,80,61.7
2020-05-08 12:00:00,D10,R03,54,80,93.8
2020-05-08 13:00:00,D01,R04,40,80,77.9
2020-05-08 13:00:00,D02,R03,51,80,55.5
2020-05-08 13:00:00,D03,R02,47,80,62.9
2020-05-08 13:00:00,D04,R04,50,80,55.3
2020-05-08 13:00:00,D05,R03,49,80,65.9
2020-05-08 13:00:00,D06,R04,48,80,43.6
2020-05-08 13:00:00,D07,R03,46,80,69.4
2020-05-08 13:00:00,D08,R01,48,80,18.6
2020-05-08 13:00:00,D09,R05,55,80,44.9
2020-05-08 13:00:00,D10,R05,47,80,88.7
2020-05-08 14:00:00,D01,R04,44,80,102.5
2020-05-08 14:00:00,D02,R01,41,80,59.9
2020-05-08 14:00:00,D03,R02,46,80,88.8
2020-05-08 14:00:00,D04,R01,47,80,33.8
2020-05-08 14:00:00,D05,R05,42,80,72.5
2020-05-08 14:00:00,D06,R05,47,80,59.1
2020-05-08 14:00:00,D07,R03,45,80,59.6
2020-05-08 14:00:00,D08,R04,46,80,47.3
2020-05-08 14:00:00,D09,R01,44,80,81.4
2020-05-08 14:00:00,D10,R04,47,80,36.3
2020-05-08 15:00:00,D01,R01,28,80,81.4
2020-05-08 15:00:00,D02,R02,35,80,67.5
2020-05-08 15:00:00,D03,R05,33,80,74.9
2020-05-08 15:00:00,D04,R03,25,80,21.2
2020-05-08 15:00:00,D05,R03,34,80,60.2
2020-05-08 15:00:00,D06,R01,47,80,19.7
2020-05-08 15:00:00,D07,R01,46,80,62.9
2020-05-08 15:00:00,D08,R01,43,80,31.0
2020-05-08 15:00:00,D09,R04,41,80,68.9
2020-05-08 15:00:00,D10,R02,29,80,76.2
2020-05-08 16:00:00,D01,R05,28,80,73.4
2020-05-08 16:00:00,D02,R01,37,80,55.8
2020-05-08 16:00:00,D03,R05,38,80,42.8
2020-05-08 16:00:00,D04,R04,44,80,52.4
2020-05-08 16:00:00,D05,R02,47,80,73.6
2020-05-08 16:00:00,D06,R03,36,80,41.4
2020-05-08 16:00:00,D07,R04,43,80,73.3
2020-05-08 16:00:00,D08,R02,41,80,40.3
2020-05-08 16:00:00,D09,R05,31,80,68.6
2020-05-08 16:00:00,D10,R04,30,80,45.3
2020-05-08 17:00:00,D01,R03,88,80,71.6
2020-05-08 17:00:00,D02,R04,73,80,54.0
2020-05-08 17:00:00,D03,R05,74,80,144.5
2020-05-08 17:00:00,D04,R03,72,80,47.5
2020-05-08 17:00:00,D05,R04,100,80,100.6
2020-05-08 17:00:00,D06,R03,96,80,33.5
2020-05-08 17:00:00,D07,R02,94,80,91.6
2020-05-08 17:00:00,D08,R02,85,80,40.4
2020-05-08 17:00:00,D09,R04,78,80,131.8
2020-05-08 17:00:00,D10,R05,107,80,84.7
2020-05-08 18:00:00,D01,R04,82,80,137.8
2020-05-08 18:00:00,D02,R02,70,80,38.1
2020-05-08 18:00:00,D03,R03,97,80,36.0
2020-05-08 18:00:00,D04,R05,91,80,73.9
2020-05-08 18:00:00,D05,R02,100,80,126.6
2020-05-08 18:00:00,D06,R01,75,80,87.1
2020-05-08 18:00:00,D07,R01,84,80,78.7
2020-05-08 18:00:00,D08,R01,84,80,69.5
2020-05-08 18:00:00,D09,R05,97,80,104.8
2020-05-08 18:00:00,D10,R05,81,80,52.5
2020-05-08 19:00:00,D01,R03,104,80,86.7
2020-05-08 19:00:00,D02,R03,100,80,98.1
2020-05-08 19:00:00,D03,R02,97,80,116.2
2020-05-08 19:00:00,D04,R05,69,80,34.6
2020-05-08 19:00:00,D05,R05,98,80,146.0
2020-05-08 19:00:00,D06,R01,98,80,58.6
2020-05-08 19:00:00,D07,R05,94,80,59.0
2020-05-08 19:00:00,D08,R02,104,80,91.6
2020-05-08 19:00:00,D09,R03,83,80,101.7
2020-05-08 19:00:00,D10,R02,70,80,110.2
2020-05-08 20:00:00,D01,R05,38,80,83.2
2020-05-08 20:00:00,D02,R03,44,80,28.7
2020-05-08 20:00:00,D03,R03,25,80,58.6
2020-05-08 20:00:00,D04,R03,31,80,23.4
2020-05-08 20:00:00,D05,R04,45,80,75.8
2020-05-08 20:00:00,D06,R05,34,80,59.7
2020-05-08 20:00:00,D07,R03,27,80,37.7
2020-05-08 20:00:00,D08,R03,31,80,44.3
2020-05-08 20:00:00,D09,R03,28,80,26.5
2020-05-08 20:00:00,D10,R03,44,80,87.3
2020-05-08 21:00:00,D01,R01,42,80,62.7
2020-05-08 21:00:00,D02,R03,33,80,19.1
2020-05-08 21:00:00,D03,R05,27,80,42.8
2020-05-08 21:00:00,D04,R03,39,80,36.1
2020-05-08 21:00:00,D05,R03,40,80,48.8
2020-05-08 21:00:00,D06,R02,36,80,17.8
2020-05-08 21:00:00,D07,R03,29,80,35.8
2020-05-08 21:00:00,D08,R03,31,80,23.5
2020-05-08 21:00:00,D09,R05,43,80,30.3
2020-05-08 21:00:00,D10,R02,30,80,41.8
2020-05-08 22:00:00,D01,R03,5,80,9.5
2020-05-08 22:00:00,D02,R01,4,80,6.2
2020-05-08 22:00:00,D03,R02,11,80,12.9
2020-05-08 22:00:00,D04,R04,12,80,6.6
2020-05-08 22:00:00,D05,R05,15,80,4.0
2020-05-08 22:00:00,D06,R03,7,80,9.8
2020-05-08 22:00:00,D07,R02,9,80,6.0
2020-05-08 22:00:00,D08,R02,12,80,4.5
2020-05-08 22:00:00,D09,R02,8,80,12.7
2020-05-08 22:00:00,D10,R05,8,80,11.8
2020-05-08 23:00:00,D01,R03,6,80,5.1
2020-05-08 23:00:00,D02,R03,15,80,6.5
2020-05-08 23:00:00,D03,R02,11,80,4.2
2020-05-08 23:00:00,D04,R04,8,80,6.5
2020-05-08 23:00:00,D05,R01,12,80,11.2
2020-05-08 23:00:00,D06,R01,8,80,8.9
2020-05-08 23:00:00,D07,R05,6,80,11.3
2020-05-08 23:00:00,D08,R02,13,80,7.4
2020-05-08 23:00:00,D09,R02,4,80,10.3
2020-05-08 23:00:00,D10,R04,10,80,13.0
2020-05-09 00:00:00,D01,R05,7,80,6.5
2020-05-09 00:00:00,D02,R02,9,80,6.3
2020-05-09 00:00:00,D03,R03,4,80,4.9
2020-05-09 00:00:00,D04,R03,2,80,2.6
2020-05-09 00:00:00,D05,R04,7,80,5.8
2020-05-09 00:00:00,D06,R02,5,80,3.7
2020-05-09 00:00:00,D07,R02,2,80,6.3
2020-05-09 00:00:00,D08,R01,9,80,7.5
2020-05-09 00:00:00,D09,R03,8,80,5.3
2020-05-09 00:00:00,D10,R05,9,80,10.5
2020-05-09 01:00:00,D01,R04,9,80,10.5
2020-05-09 01:00:00,D02,R05,2,80,3.9
2020-05-09 01:00:00,D03,R02,8,80,5.3
2020-05-09 01:00:00,D04,R03,8,80,5.2
2020-05-09 01:00:00,D05,R05,4,80,5.5
2020-05-09 01:00:00,D06,R03,4,80,5.0
2020-05-09 01:00:00,D07,R05,7,80,3.4
2020-05-09 01:00:00,D08,R04,7,80,8.1
2020-05-09 01:00:00,D09,R01,4,80,6.7
2020-05-09 01:00:00,D10,R02,5,80,3.0
2020-05-09 02:00:00,D01,R05,5,80,4.6
2020-05-09 02:00:00,D02,R04,8,80,6.4
2020-05-09 02:00:00,D03,R02,9,80,5.2
2020-05-09 02:00:00,D04,R01,5,80,4.5
2020-05-09 02:00:00,D05,R03,7,80,11.4
2020-05-09 02:00:00,D06,R03,9,80,6.1
2020-05-09 02:00:00,D07,R04,4,80,4.4
2020-05-09 02:00:00,D08,R01,4,80,6.3
2020-05-09 02:00:00,D09,R01,6,80,7.0
2020-05-09 02:00:00,D10,R05,3,80,8.0
2020-05-09 03:00:00,D01,R04,9,80,8.5
2020-05-09 03:00:00,D02,R01,6,80,7.0
2020-05-09 03:00:00,D03,R04,6,80,4.8
2020-05-09 03:00:00,D04,R03,5,80,3.1
2020-05-09 03:00:00,D05,R05,9,80,4.7
2020-05-09 03:00:00,D06,R02,2,80,5.9
2020-05-09 03:00:00,D07,R03,10,80,3.7
2020-05-09 03:00:00,D08,R03,10,80,6.5
2020-05-09 03:00:00,D09,R03,2,80,6.7
2020-05-09 03:00:00,D10,R02,8,80,7.8
2020-05-09 04:00:00,D01,R02,2,80,4.7
2020-05-09 04:00:00,D02,R03,2,80,5.9
2020-05-09 04:00:00,D03,R05,7,80,8.6
2020-05-09 04:00:00,D04,R05,6,80,4.6
2020-05-09 04:00:00,D05,R02,9,80,3.1
2020-05-09 04:00:00,D06,R04,2,80,5.3
2020-05-09 04:00:00,D07,R01,8,80,3.8
2020-05-09 04:00:00,D08,R05,10,80,4.0
2020-05-09 04:00:00,D09,R05,7,80,7.0
2020-05-09 04:00:00,D10,R05,3,80,7.4
2020-05-09 05:00:00,D01,R03,7,80,4.3
2020-05-09 05:00:00,D02,R02,10,80,5.1
2020-05-09 05:00:00,D03,R04,8,80,8.3
2020-05-09 05:00:00,D04,R03,7,80,3.4
2020-05-09 05:00:00,D05,R05,6,80,4.6
2020-05-09 05:00:00,D06,R04,10,80,5.3
2020-05-09 05:00:00,D07,R04,5,80,5.2
2020-05-09 05:00:00,D08,R01,4,80,2.0
2020-05-09 05:00:00,D09,R01,4,80,6.7
2020-05-09 05:00:00,D10,R05,9,80,11.0
2020-05-09 06:00:00,D01,R02,31,80,19.0
2020-05-09 06:00:00,D02,R04,21,80,22.2
2020-05-09 06:00:00,D03,R05,17,80,26.1
2020-05-09 06:00:00,D04,R02,16,80,20.0
2020-05-09 06:00:00,D05,R04,32,80,26.0
2020-05-09 06:00:00,D06,R04,22,80,21.5
2020-05-09 06:00:00,D07,R05,32,80,35.3
2020-05-09 06:00:00,D08,R01,28,80,19.5
2020-05-09 06:00:00,D09,R05,21,80,37.3
2020-05-09 06:00:00,D10,R02,19,80,16.3
2020-05-09 07:00:00,D01,R03,25,80,41.0
2020-05-09 07:00:00,D02,R01,20,80,28.6
2020-05-09 07:00:00,D03,R02,31,80,30.3
2020-05-09 07:00:00,D04,R01,18,80,29.3
2020-05-09 07:00:00,D05,R02,22,80,30.4
2020-05-09 07:00:00,D06,R01,28,80,21.6
2020-05-09 07:00:00,D07,R01,31,80,36.1
2020-05-09 07:00:00,D08,R05,25,80,19.2
2020-05-09 07:00:00,D09,R01,18,80,36.7
2020-05-09 07:00:00,D10,R05,29,80,40.5
2020-05-09 08:00:00,D01,R02,58,80,32.5
2020-05-09 08:00:00,D02,R02,77,80,18.8
2020-05-09 08:00:00,D03,R01,53,80,48.4
2020-05-09 08:00:00,D04,R01,56,80,55.5
2020-05-09 08:00:00,D05,R02,57,80,66.0
2020-05-09 08:00:00,D06,R03,50,80,66.3
2020-05-09 08:00:00,D07,R04,77,80,62.4
2020-05-09 08:00:00,D08,R04,77,80,61.7
2020-05-09 08:00:00,D09,R04,74,80,47.1
2020-05-09 08:00:00,D10,R03,60,80,73.4
2020-05-09 09:00:00,D01,R03,53,80,33.4
2020-05-09 09:00:00,D02,R05,72,80,49.1
2020-05-09 09:00:00,D03,R03,56,80,47.5
2020-05-09 09:00:00,D04,R03,55,80,26.5
2020-05-09 09:00:00,D05,R04,50,80,75.2
2020-05-09 09:00:00,D06,R02,56,80,39.2
2020-05-09 09:00:00,D07,R02,51,80,48.2
2020-05-09 09:00:00,D08,R02,73,80,38.1
2020-05-09 09:00:00,D09,R02,70,80,34.5
2020-05-09 09:00:00,D10,R03,58,80,84.9
2020-05-09 10:00:00,D01,R01,69,80,40.0
2020-05-09 10:00:00,D02,R02,52,80,31.7
2020-05-09 10:00:00,D03,R02,64,80,77.2
2020-05-09 10:00:00,D04,R04,70,80,61.0
2020-05-09 10:00:00,D05,R03,67,80,63.4
2020-05-09 10:00:00,D06,R03,73,80,56.5
2020-05-09 10:00:00,D07,R01,60,80,26.9
2020-05-09 10:00:00,D08,R05,68,80,47.3
2020-05-09 10:00:00,D09,R03,76,80,26.7
2020-05-09 10:00:00,D10,R01,74,80,108.0
2020-05-09 11:00:00,D01,R04,20,80,16.5
2020-05-09 11:00:00,D02,R02,30,80,13.1
2020-05-09 11:00:00,D03,R01,17,80,12.0
2020-05-09 11:00:00,D04,R05,31,80,15.0
2020-05-09 11:00:00,D05,R01,22,80,40.4
2020-05-09 11:00:00,D06,R01,27,80,30.1
2020-05-09 11:00:00,D07,R01,21,80,34.1
2020-05-09 11:00:00,D08,R01,31,80,43.1
2020-05-09 11:00:00,D09,R04,18,80,30.5
2020-05-09 11:00:00,D10,R04,20,80,49.9
2020-05-09 12:00:00,D01,R03,36,80,37.0
2020-05-09 12:00:00,D02,R05,31,80,36.0
2020-05-09 12:00:00,D03,R03,35,80,33.6
2020-05-09 12:00:00,D04,R02,34,80,17.4
2020-05-09 12:00:00,D05,R02,35,80,34.3
2020-05-09 12:00:00,D06,R03,31,80,36.5
2020-05-09 12:00:00,D07,R01,38,80,34.5
2020-05-09 12:00:00,D08,R05,30,80,38.9
2020-05-09 12:00:00,D09,R02,31,80,26.9
2020-05-09 12:00:00,D10,R04,37,80,43.9
2020-05-09 13:00:00,D01,R03,37,80,42.4
2020-05-09 13:00:00,D02,R01,37,80,28.5
2020-05-09 13:00:00,D03,R02,28,80,49.8
2020-05-09 13:00:00,D04,R04,29,80,24.8
2020-05-09 13:00:00,D05,R05,34,80,57.7
2020-05-09 13:00:00,D06,R03,37,80,12.1
2020-05-09 13:00:00,D07,R02,33,80,21.6
2020-05-09 13:00:00,D08,R03,32,80,22.0
2020-05-09 13:00:00,D09,R02,37,80,32.1
2020-05-09 13:00:00,D10,R03,33,80,41.5
2020-05-09 14:00:00,D01,R03,35,80,47.6
2020-05-09 14:00:00,D02,R02,35,80,24.2
2020-05-09 14:00:00,D03,R04,35,80,36.6
2020-05-09 14:00:00,D04,R02,38,80,20.9
2020-05-09 14:00:00,D05,R02,37,80,19.7
2020-05-09 14:00:00,D06,R04,30,80,36.8
2020-05-09 14:00:00,D07,R02,29,80,37.3
2020-05-09 14:00:00,D08,R04,32,80,30.5
2020-05-09 14:00:00,D09,R04,32,80,21.7
2020-05-09 14:00:00,D10,R03,30,80,54.1
2020-05-09 15:00:00,D01,R02,18,80,46.9
2020-05-09 15:00:00,D02,R03,16,80,23.4
2020-05-09 15:00:00,D03,R02,30,80,25.7
2020-05-09 15:00:00,D04,R05,28,80,28.7
2020-05-09 15:00:00,D05,R03,32,80,42.4
2020-05-09 15:00:00,D06,R02,32,80,15.2
2020-05-09 15:00:00,D07,R03,23,80,31.3
2020-05-09 15:00:00,D08,R05,20,80,16.9
2020-05-09 15:00:00,D09,R05,23,80,30.1
2020-05-09 15:00:00,D10,R01,29,80,29.8
2020-05-09 16:00:00,D01,R03,19,80,45.7
2020-05-09 16:00:00,D02,R03,32,80,35.1
2020-05-09 16:00:00,D03,R05,28,80,31.2
2020-05-09 16:00:00,D04,R03,24,80,19.8
2020-05-09 16:00:00,D05,R03,21,80,17.4
2020-05-09 16:00:00,D06,R05,18,80,35.1
2020-05-09 16:00:00,D07,R05,32,80,19.3
2020-05-09 16:00:00,D08,R03,32,80,36.6
2020-05-09 16:00:00,D09,R03,31,80,14.0
2020-05-09 16:00:00,D10,R05,18,80,62.8
2020-05-09 17:00:00,D01,R02,57,80,38.8
2020-05-09 17:00:00,D02,R02,59,80,48.0
2020-05-09 17:00:00,D03,R02,48,80,41.5
2020-05-09 17:00:00,D04,R02,47,80,26.5
2020-05-09 17:00:00,D05,R02,54,80,83.0
2020-05-09 17:00:00,D06,R04,54,80,21.4
2020-05-09 17:00:00,D07,R04,51,80,75.1
2020-05-09 17:00:00,D08,R03,60,80,26.4
2020-05-09 17:00:00,D09,R05,47,80,35.6
2020-05-09 17:00:00,D10,R04,48,80,74.7
2020-05-09 18:00:00,D01,R01,58,80,51.4
2020-05-09 18:00:00,D02,R02,50,80,39.0
2020-05-09 18:00:00,D03,R02,55,80,51.4
2020-05-09 18:00:00,D04,R04,72,80,42.4
2020-05-09 18:00:00,D05,R03,60,80,62.9
2020-05-09 18:00:00,D06,R05,71,80,69.6
2020-05-09 18:00:00,D07,R03,62,80,22.5
2020-05-09 18:00:00,D08,R05,71,80,65.6
2020-05-09 18:00:00,D09,R04,59,80,25.4
2020-05-09 18:00:00,D10,R03,73,80,53.3
2020-05-09 19:00:00,D01,R03,49,80,42.7
2020-05-09 19:00:00,D02,R04,68,80,53.2
2020-05-09 19:00:00,D03,R05,71,80,40.6
2020-05-09 19:00:00,D04,R03,62,80,47.4
2020-05-09 19:00:00,D05,R05,58,80,48.1
2020-05-09 19:00:00,D06,R04,49,80,38.1
2020-05-09 19:00:00,D07,R01,62,80,60.8
2020-05-09 19:00:00,D08,R01,61,80,47.9
2020-05-09 19:00:00,D09,R04,48,80,66.6
2020-05-09 19:00:00,D10,R01,48,80,82.0
2020-05-09 20:00:00,D01,R03,28,80,46.9
2020-05-09 20:00:00,D02,R05,32,80,12.5
2020-05-09 20:00:00,D03,R03,18,80,14.7
2020-05-09 20:00:00,D04,R02,25,80,37.4
2020-05-09 20:00:00,D05,R02,30,80,35.3
2020-05-09 20:00:00,D06,R03,25,80,28.4
2020-05-09 20:00:00,D07,R02,30,80,36.6
2020-05-09 20:00:00,D08,R01,18,80,28.7
2020-05-09 20:00:00,D09,R05,25,80,41.2
2020-05-09 20:00:00,D10,R04,32,80,23.6
2020-05-09 21:00:00,D01,R02,25,80,22.1
2020-05-09 21:00:00,D02,R01,21,80,30.4
2020-05-09 21:00:00,D03,R04,19,80,37.3
2020-05-09 21:00:00,D04,R04,20,80,11.4
2020-05-09 21:00:00,D05,R03,32,80,36.6
2020-05-09 21:00:00,D06,R02,29,80,29.9
2020-05-09 21:00:00,D07,R03,30,80,33.1
2020-05-09 21:00:00,D08,R04,30,80,19.5
2020-05-09 21:00:00,D09,R03,20,80,46.8
2020-05-09 21:00:00,D10,R01,20,80,24.0
2020-05-09 22:00:00,D01,R05,2,80,9.1
2020-05-09 22:00:00,D02,R04,7,80,2.9
2020-05-09 22:00:00,D03,R05,4,80,7.1
2020-05-09 22:00:00,D04,R04,9,80,2.0
2020-05-09 22:00:00,D05,R02,9,80,4.9
2020-05-09 22:00:00,D06,R03,4,80,4.9
2020-05-09 22:00:00,D07,R01,7,80,3.6
2020-05-09 22:00:00,D08,R04,10,80,3.1
2020-05-09 22:00:00,D09,R05,5,80,6.0
2020-05-09 22:00:00,D10,R04,5,80,4.9
2020-05-09 23:00:00,D01,R01,6,80,8.2
2020-05-09 23:00:00,D02,R04,8,80,5.5
2020-05-09 23:00:00,D03,R01,4,80,4.8
2020-05-09 23:00:00,D04,R02,8,80,4.8
2020-05-09 23:00:00,D05,R02,9,80,9.8
2020-05-09 23:00:00,D06,R03,9,80,7.3
2020-05-09 23:00:00,D07,R01,8,80,3.1
2020-05-09 23:00:00,D08,R01,7,80,7.1
2020-05-09 23:00:00,D09,R01,6,80,5.7
2020-05-09 23:00:00,D10,R02,4,80,4.2
2020-05-10 00:00:00,D01,R04,4,80,8.1
2020-05-10 00:00:00,D02,R02,9,80,4.1
2020-05-10 00:00:00,D03,R03,7,80,3.3
2020-05-10 00:00:00,D04,R05,5,80,5.2
2020-05-10 00:00:00,D05,R05,3,80,7.9
2020-05-10 00:00:00,D06,R01,4,80,4.5
2020-05-10 00:00:00,D07,R03,8,80,4.9
2020-05-10 00:00:00,D08,R04,9,80,2.8
2020-05-10 00:00:00,D09,R01,5,80,7.4
2020-05-10 00:00:00,D10,R04,4,80,12.7
2020-05-10 01:00:00,D01,R05,2,80,3.7
2020-05-10 01:00:00,D02,R02,4,80,2.2
2020-05-10 01:00:00,D03,R04,4,80,3.7
2020-05-10 01:00:00,D04,R05,7,80,6.0
2020-05-10 01:00:00,D05,R01,2,80,5.0
2020-05-10 01:00:00,D06,R04,7,80,2.7
2020-05-10 01:00:00,D07,R02,9,80,3.1
2020-05-10 01:00:00,D08,R05,5,80,2.0
2020-05-10 01:00:00,D09,R03,4,80,5.8
2020-05-10 01:00:00,D10,R05,4,80,6.6
2020-05-10 02:00:00,D01,R02,8,80,9.4
2020-05-10 02:00:00,D02,R03,4,80,6.6
2020-05-10 02:00:00,D03,R05,6,80,3.0
2020-05-10 02:00:00,D04,R04,4,80,3.5
2020-05-10 02:00:00,D05,R01,10,80,6.3
2020-05-10 02:00:00,D06,R02,9,80,4.9
2020-05-10 02:00:00,D07,R03,4,80,4.2
2020-05-10 02:00:00,D08,R03,5,80,2.8
2020-05-10 02:00:00,D09,R01,2,80,4.9
2020-05-10 02:00:00,D10,R04,4,80,11.2
2020-05-10 03:00:00,D01,R04,10,80,2.6
2020-05-10 03:00:00,D02,R01,7,80,6.5
2020-05-10 03:00:00,D03,R04,7,80,8.0
2020-05-10 03:00:00,D04,R03,5,80,5.4
2020-05-10 03:00:00,D05,R02,5,80,8.1
2020-05-10 03:00:00,D06,R04,2,80,3.0
2020-05-10 03:00:00,D07,R04,10,80,2.3
2020-05-10 03:00:00,D08,R03,7,80,2.5
2020-05-10 03:00:00,D09,R04,4,80,7.6
2020-05-10 03:00:00,D10,R01,6,80,10.4
2020-05-10 04:00:00,D01,R02,7,80,9.6
2020-05-10 04:00:00,D02,R03,7,80,4.7
2020-05-10 04:00:00,D03,R02,9,80,6.6
2020-05-10 04:00:00,D04,R05,4,80,2.9
2020-05-10 04:00:00,D05,R05,4,80,2.8
2020-05-10 04:00:00,D06,R03,4,80,3.5
2020-05-10 04:00:00,D07,R04,5,80,5.1
2020-05-10 04:00:00,D08,R01,8,80,3.5
2020-05-10 04:00:00,D09,R01,9,80,4.1
2020-05-10 04:00:00,D10,R05,10,80,6.0
2020-05-10 05:00:00,D01,R05,10,80,3.9
2020-05-10 05:00:00,D02,R02,4,80,6.3
2020-05-10 05:00:00,D03,R01,6,80,7.0
2020-05-10 05:00:00,D04,R03,9,80,4.3
2020-05-10 05:00:00,D05,R05,4,80,5.6
2020-05-10 05:00:00,D06,R05,9,80,4.7
2020-05-10 05:00:00,D07,R03,7,80,9.1
2020-05-10 05:00:00,D08,R02,6,80,5.1
2020-05-10 05:00:00,D09,R03,8,80,5.7
2020-05-10 05:00:00,D10,R03,4,80,7.4
2020-05-10 06:00:00,D01,R04,23,80,46.5
2020-05-10 06:00:00,D02,R04,32,80,23.6
2020-05-10 06:00:00,D03,R01,19,80,14.1
2020-05-10 06:00:00,D04,R02,16,80,28.8
2020-05-10 06:00:00,D05,R01,21,80,23.9
2020-05-10 06:00:00,D06,R04,29,80,38.3
2020-05-10 06:00:00,D07,R04,19,80,11.5
2020-05-10 06:00:00,D08,R04,32,80,10.5
2020-05-10 06:00:00,D09,R05,17,80,27.2
2020-05-10 06:00:00,D10,R05,18,80,59.3
2020-05-10 07:00:00,D01,R04,25,80,27.4
2020-05-10 07:00:00,D02,R05,29,80,17.7
2020-05-10 07:00:00,D03,R05,30,80,22.2
2020-05-10 07:00:00,D04,R05,25,80,15.5
2020-05-10 07:00:00,D05,R01,32,80,42.0
2020-05-10 07:00:00,D06,R05,28,80,17.4
2020-05-10 07:00:00,D07,R04,16,80,36.7
2020-05-10 07:00:00,D08,R05,28,80,24.8
2020-05-10 07:00:00,D09,R04,32,80,26.6
2020-05-10 07:00:00,D10,R03,24,80,25.8
2020-05-10 08:00:00,D01,R01,55,80,55.8
2020-05-10 08:00:00,D02,R05,51,80,49.3
2020-05-10 08:00:00,D03,R01,61,80,74.7
2020-05-10 08:00:00,D04,R02,51,80,56.5
2020-05-10 08:00:00,D05,R02,63,80,74.0
2020-05-10 08:00:00,D06,R01,63,80,37.4
2020-05-10 08:00:00,D07,R04,77,80,25.2
2020-05-10 08:00:00,D08,R02,75,80,65.7
2020-05-10 08:00:00,D09,R01,57,80,67.2
2020-05-10 08:00:00,D10,R02,71,80,67.4
2020-05-10 09:00:00,D01,R05,72,80,59.4
2020-05-10 09:00:00,D02,R04,65,80,52.0
2020-05-10 09:00:00,D03,R02,59,80,53.3
2020-05-10 09:00:00,D04,R01,72,80,20.8
2020-05-10 09:00:00,D05,R01,62,80,102.2
2020-05-10 09:00:00,D06,R04,52,80,47.8
2020-05-10 09:00:00,D07,R04,53,80,34.8
2020-05-10 09:00:00,D08,R05,65,80,31.7
2020-05-10 09:00:00,D09,R03,72,80,49.4
2020-05-10 09:00:00,D10,R03,62,80,36.8
2020-05-10 10:00:00,D01,R03,65,80,89.7
2020-05-10 10:00:00,D02,R03,69,80,41.9
2020-05-10 10:00:00,D03,R05,69,80,49.9
2020-05-10 10:00:00,D04,R05,65,80,25.6
2020-05-10 10:00:00,D05,R01,74,80,68.5
2020-05-10 10:00:00,D06,R04,72,80,28.0
2020-05-10 10:00:00,D07,R05,51,80,26.8
2020-05-10 10:00:00,D08,R01,53,80,55.8
2020-05-10 10:00:00,D09,R04,64,80,22.7
2020-05-10 10:00:00,D10,R05,51,80,57.8
2020-05-10 11:00:00,D01,R01,23,80,16.4
2020-05-10 11:00:00,D02,R05,21,80,26.9
2020-05-10 11:00:00,D03,R04,19,80,20.1
2020-05-10 11:00:00,D04,R04,19,80,19.1
2020-05-10 11:00:00,D05,R04,21,80,25.4
2020-05-10 11:00:00,D06,R04,25,80,24.8
2020-05-10 11:00:00,D07,R04,27,80,23.4
2020-05-10 11:00:00,D08,R02,29,80,19.1
2020-05-10 11:00:00,D09,R04,25,80,26.1
2020-05-10 11:00:00,D10,R02,27,80,26.7
2020-05-10 12:00:00,D01,R05,30,80,42.6
2020-05-10 12:00:00,D02,R03,30,80,17.2
2020-05-10 12:00:00,D03,R01,33,80,14.8
2020-05-10 12:00:00,D04,R05,29,80,20.1
2020-05-10 12:00:00,D05,R01,30,80,23.6
2020-05-10 12:00:00,D06,R01,37,80,13.9
2020-05-10 12:00:00,D07,R05,30,80,24.5
2020-05-10 12:00:00,D08,R03,30,80,26.3
2020-05-10 12:00:00,D09,R02,32,80,20.5
2020-05-10 12:00:00,D10,R01,30,80,65.0
2020-05-10 13:00:00,D01,R02,35,80,34.7
2020-05-10 13:00:00,D02,R05,33,80,19.0
2020-05-10 13:00:00,D03,R04,33,80,29.7
2020-05-10 13:00:00,D04,R04,28,80,35.5
2020-05-10 13:00:00,D05,R04,30,80,32.2
2020-05-10 13:00:00,D06,R02,35,80,40.1
2020-05-10 13:00:00,D07,R02,34,80,21.0
2020-05-10 13:00:00,D08,R01,32,80,26.8
2020-05-10 13:00:00,D09,R04,34,80,39.5
2020-05-10 13:00:00,D10,R03,31,80,71.1
2020-05-10 14:00:00,D01,R01,28,80,24.0
2020-05-10 14:00:00,D02,R03,31,80,39.2
2020-05-10 14:00:00,D03,R04,36,80,45.0
2020-05-10 14:00:00,D04,R02,38,80,13.0
2020-05-10 14:00:00,D05,R03,35,80,52.0
2020-05-10 14:00:00,D06,R02,30,80,21.2
2020-05-10 14:00:00,D07,R02,28,80,32.1
2020-05-10 14:00:00,D08,R04,28,80,39.8
2020-05-10 14:00:00,D09,R05,37,80,17.5
2020-05-10 14:00:00,D10,R04,30,80,78.9
2020-05-10 15:00:00,D01,R03,30,80,50.4
2020-05-10 15:00:00,D02,R05,28,80,26.2
2020-05-10 15:00:00,D03,R02,28,80,39.2
2020-05-10 15:00:00,D04,R05,22,80,17.4
2020-05-10 15:00:00,D05,R04,18,80,36.5
2020-05-10 15:00:00,D06,R04,18,80,9.6
2020-05-10 15:00:00,D07,R01,17,80,14.6
2020-05-10 15:00:00,D08,R04,28,80,15.7
2020-05-10 15:00:00,D09,R04,32,80,20.6
2020-05-10 15:00:00,D10,R04,28,80,30.6
2020-05-10 16:00:00,D01,R03,25,80,14.8
2020-05-10 16:00:00,D02,R02,23,80,31.6
2020-05-10 16:00:00,D03,R03,31,80,32.0
2020-05-10 16:00:00,D04,R01,25,80,11.9
