timestamp,district_id,vehicle_count,avg_speed_kmh,incident_flag
2020-05-09 17:00:00,D09,1000,30.3,0
2020-05-09 17:00:00,D10,1490,28.9,0
2020-05-09 18:00:00,D01,1571,24.9,0
2020-05-09 18:00:00,D02,883,37.1,0
2020-05-09 18:00:00,D03,913,43.0,0
2020-05-09 18:00:00,D04,794,38.2,0
2020-05-09 18:00:00,D05,1223,35.2,0
2020-05-09 18:00:00,D06,874,34.6,0
2020-05-09 18:00:00,D07,870,47.6,0
2020-05-09 18:00:00,D08,931,34.4,0
2020-05-09 18:00:00,D09,936,42.0,0
2020-05-09 18:00:00,D10,1510,23.3,0
2020-05-09 19:00:00,D01,1269,32.6,0
2020-05-09 19:00:00,D02,993,42.4,0
2020-05-09 19:00:00,D03,1098,33.9,0
2020-05-09 19:00:00,D04,710,50.9,0
2020-05-09 19:00:00,D05,1164,38.6,0
2020-05-09 19:00:00,D06,858,35.8,0
2020-05-09 19:00:00,D07,907,39.1,0
2020-05-09 19:00:00,D08,853,39.6,0
2020-05-09 19:00:00,D09,1098,34.9,0
2020-05-09 19:00:00,D10,1678,20.2,0
2020-05-09 20:00:00,D01,649,42.3,0
2020-05-09 20:00:00,D02,498,48.3,0
2020-05-09 20:00:00,D03,548,49.1,0
2020-05-09 20:00:00,D04,469,41.6,0
2020-05-09 20:00:00,D05,599,49.0,0
2020-05-09 20:00:00,D06,463,49.9,0
2020-05-09 20:00:00,D07,557,51.8,0
2020-05-09 20:00:00,D08,539,46.2,0
2020-05-09 20:00:00,D09,551,45.6,0
2020-05-09 20:00:00,D10,709,41.3,0
2020-05-09 21:00:00,D01,665,46.2,0
2020-05-09 21:00:00,D02,492,43.1,0
2020-05-09 21:00:00,D03,528,45.6,0
2020-05-09 21:00:00,D04,368,52.1,0
2020-05-09 21:00:00,D05,595,41.8,0
2020-05-09 21:00:00,D06,420,50.6,0
2020-05-09 21:00:00,D07,494,52.6,0
2020-05-09 21:00:00,D08,523,51.5,0
2020-05-09 21:00:00,D09,610,45.6,0
2020-05-09 21:00:00,D10,795,44.7,0
2020-05-09 22:00:00,D01,151,58.0,0
2020-05-09 22:00:00,D02,110,58.1,0
2020-05-09 22:00:00,D03,115,59.3,0
2020-05-09 22:00:00,D04,72,57.2,0
2020-05-09 22:00:00,D05,121,56.4,0
2020-05-09 22:00:00,D06,82,59.5,0
2020-05-09 22:00:00,D07,90,57.9,0
2020-05-09 22:00:00,D08,101,61.1,0
2020-05-09 22:00:00,D09,99,60.1,0
2020-05-09 22:00:00,D10,147,59.0,0
2020-05-09 23:00:00,D01,140,58.4,0
2020-05-09 23:00:00,D02,90,58.5,0
2020-05-09 23:00:00,D03,117,59.6,0
2020-05-09 23:00:00,D04,95,61.0,0
2020-05-09 23:00:00,D05,127,58.2,0
2020-05-09 23:00:00,D06,96,55.3,0
2020-05-09 23:00:00,D07,104,57.7,0
2020-05-09 23:00:00,D08,90,53.5,0
2020-05-09 23:00:00,D09,105,61.4,0
2020-05-09 23:00:00,D10,143,59.0,0
2020-05-10 00:00:00,D01,139,54.3,0
2020-05-10 00:00:00,D02,104,55.7,0
2020-05-10 00:00:00,D03,121,61.2,0
2020-05-10 00:00:00,D04,94,55.8,0
2020-05-10 00:00:00,D05,145,52.1,0
2020-05-10 00:00:00,D06,78,54.7,0
2020-05-10 00:00:00,D07,101,56.8,0
2020-05-10 00:00:00,D08,90,56.6,0
2020-05-10 00:00:00,D09,118,56.1,0
2020-05-10 00:00:00,D10,172,58.2,0
2020-05-10 01:00:00,D01,159,54.6,0
2020-05-10 01:00:00,D02,101,58.9,0
2020-05-10 01:00:00,D03,122,53.8,0
2020-05-10 01:00:00,D04,84,61.8,0
2020-05-10 01:00:00,D05,137,53.7,0
2020-05-10 01:00:00,D06,84,58.1,0
2020-05-10 01:00:00,D07,111,57.1,0
2020-05-10 01:00:00,D08,100,58.7,0
2020-05-10 01:00:00,D09,116,59.8,0
2020-05-10 01:00:00,D10,138,55.5,0
2020-05-10 02:00:00,D01,152,59.0,0
2020-05-10 02:00:00,D02,88,61.4,0
2020-05-10 02:00:00,D03,120,56.6,0
2020-05-10 02:00:00,D04,92,63.3,0
2020-05-10 02:00:00,D05,127,58.1,0
2020-05-10 02:00:00,D06,91,56.9,0
2020-05-10 02:00:00,D07,92,58.2,0
2020-05-10 02:00:00,D08,99,63.1,0
2020-05-10 02:00:00,D09,106,58.7,0
2020-05-10 02:00:00,D10,165,57.3,0
2020-05-10 03:00:00,D01,126,58.5,0
2020-05-10 03:00:00,D02,101,60.5,0
2020-05-10 03:00:00,D03,103,58.7,0
2020-05-10 03:00:00,D04,74,60.1,0
2020-05-10 03:00:00,D05,128,57.3,0
2020-05-10 03:00:00,D06,93,58.4,0
2020-05-10 03:00:00,D07,94,60.8,0
2020-05-10 03:00:00,D08,92,55.7,0
2020-05-10 03:00:00,D09,96,57.9,0
2020-05-10 03:00:00,D10,178,55.1,0
2020-05-10 04:00:00,D01,138,52.7,0
2020-05-10 04:00:00,D02,96,54.0,0
2020-05-10 04:00:00,D03,106,57.6,0
2020-05-10 04:00:00,D04,84,61.2,0
2020-05-10 04:00:00,D05,117,57.9,0
2020-05-10 04:00:00,D06,92,56.2,0
2020-05-10 04:00:00,D07,99,61.9,0
2020-05-10 04:00:00,D08,87,56.8,0
2020-05-10 04:00:00,D09,118,54.3,0
2020-05-10 04:00:00,D10,154,61.9,0
2020-05-10 05:00:00,D01,133,57.2,0
2020-05-10 05:00:00,D02,90,62.9,0
2020-05-10 05:00:00,D03,111,57.4,0
2020-05-10 05:00:00,D04,94,57.9,0
2020-05-10 05:00:00,D05,125,52.9,0
2020-05-10 05:00:00,D06,76,57.0,0
2020-05-10 05:00:00,D07,114,58.8,0
2020-05-10 05:00:00,D08,86,60.1,0
2020-05-10 05:00:00,D09,95,58.3,0
2020-05-10 05:00:00,D10,176,55.1,0
2020-05-10 06:00:00,D01,704,43.9,0
2020-05-10 06:00:00,D02,458,46.3,0
2020-05-10 06:00:00,D03,519,52.4,0
2020-05-10 06:00:00,D04,370,53.9,0
2020-05-10 06:00:00,D05,568,46.6,0
2020-05-10 06:00:00,D06,490,47.3,0
2020-05-10 06:00:00,D07,485,54.5,0
2020-05-10 06:00:00,D08,481,47.1,0
2020-05-10 06:00:00,D09,598,45.6,0
2020-05-10 06:00:00,D10,894,43.9,0
2020-05-10 07:00:00,D01,716,44.2,0
2020-05-10 07:00:00,D02,550,42.4,0
2020-05-10 07:00:00,D03,597,47.1,0
2020-05-10 07:00:00,D04,400,49.1,0
2020-05-10 07:00:00,D05,562,42.8,0
2020-05-10 07:00:00,D06,493,47.1,0
2020-05-10 07:00:00,D07,485,45.6,0
2020-05-10 07:00:00,D08,441,47.5,0
2020-05-10 07:00:00,D09,470,49.9,0
2020-05-10 07:00:00,D10,731,39.2,0
2020-05-10 08:00:00,D01,1263,33.6,0
2020-05-10 08:00:00,D02,969,36.7,0
2020-05-10 08:00:00,D03,969,35.5,0
2020-05-10 08:00:00,D04,858,39.3,0
2020-05-10 08:00:00,D05,1031,33.0,0
2020-05-10 08:00:00,D06,766,39.1,0
2020-05-10 08:00:00,D07,825,39.8,0
2020-05-10 08:00:00,D08,898,40.1,0
2020-05-10 08:00:00,D09,862,41.6,0
2020-05-10 08:00:00,D10,1422,25.8,0
2020-05-10 09:00:00,D01,1131,33.3,0
2020-05-10 09:00:00,D02,955,38.6,0
2020-05-10 09:00:00,D03,830,45.6,0
2020-05-10 09:00:00,D04,854,40.5,0
2020-05-10 09:00:00,D05,1333,27.3,0
2020-05-10 09:00:00,D06,758,39.8,0
2020-05-10 09:00:00,D07,884,42.4,0
2020-05-10 09:00:00,D08,775,35.4,0
2020-05-10 09:00:00,D09,1027,34.8,0
2020-05-10 09:00:00,D10,1405,24.9,0
2020-05-10 10:00:00,D01,1411,29.8,0
2020-05-10 10:00:00,D02,774,46.0,0
2020-05-10 10:00:00,D03,985,36.6,0
2020-05-10 10:00:00,D04,736,40.8,0
2020-05-10 10:00:00,D05,1023,36.0,0
2020-05-10 10:00:00,D06,698,45.1,0
2020-05-10 10:00:00,D07,829,42.5,0
2020-05-10 10:00:00,D08,770,41.8,0
2020-05-10 10:00:00,D09,1048,39.8,0
2020-05-10 10:00:00,D10,1337,27.4,0
2020-05-10 11:00:00,D01,747,41.6,0
2020-05-10 11:00:00,D02,543,46.5,0
2020-05-10 11:00:00,D03,607,46.8,0
2020-05-10 11:00:00,D04,458,52.0,0
2020-05-10 11:00:00,D05,574,43.0,0
2020-05-10 11:00:00,D06,468,45.9,0
2020-05-10 11:00:00,D07,487,49.7,0
2020-05-10 11:00:00,D08,525,44.6,0
2020-05-10 11:00:00,D09,520,47.2,0
2020-05-10 11:00:00,D10,718,42.4,0
2020-05-10 12:00:00,D01,812,44.8,0
2020-05-10 12:00:00,D02,609,51.0,0
2020-05-10 12:00:00,D03,621,44.2,0
2020-05-10 12:00:00,D04,499,50.1,0
2020-05-10 12:00:00,D05,863,39.1,0
2020-05-10 12:00:00,D06,569,49.3,0
2020-05-10 12:00:00,D07,524,44.6,0
2020-05-10 12:00:00,D08,499,51.9,0
2020-05-10 12:00:00,D09,669,42.7,0
2020-05-10 12:00:00,D10,818,37.0,0
2020-05-10 13:00:00,D01,772,40.6,0
2020-05-10 13:00:00,D02,646,44.3,0
2020-05-10 13:00:00,D03,551,44.1,0
2020-05-10 13:00:00,D04,474,48.9,0
2020-05-10 13:00:00,D05,893,41.4,0
2020-05-10 13:00:00,D06,547,45.0,0
2020-05-10 13:00:00,D07,682,48.9,0
2020-05-10 13:00:00,D08,523,55.2,0
2020-05-10 13:00:00,D09,583,45.8,0
2020-05-10 13:00:00,D10,900,41.0,0
2020-05-10 14:00:00,D01,931,39.7,0
2020-05-10 14:00:00,D02,617,45.4,0
2020-05-10 14:00:00,D03,666,43.9,0
2020-05-10 14:00:00,D04,462,44.3,0
2020-05-10 14:00:00,D05,849,40.0,0
2020-05-10 14:00:00,D06,514,50.5,0
2020-05-10 14:00:00,D07,696,42.2,0
2020-05-10 14:00:00,D08,550,38.6,0
2020-05-10 14:00:00,D09,727,47.8,0
2020-05-10 14:00:00,D10,1023,37.6,0
2020-05-10 15:00:00,D01,685,47.6,0
2020-05-10 15:00:00,D02,460,48.7,0
2020-05-10 15:00:00,D03,587,46.9,0
2020-05-10 15:00:00,D04,450,51.3,0
2020-05-10 15:00:00,D05,720,42.4,0
2020-05-10 15:00:00,D06,389,54.3,0
2020-05-10 15:00:00,D07,494,46.9,0
2020-05-10 15:00:00,D08,515,53.9,0
2020-05-10 15:00:00,D09,516,44.7,0
2020-05-10 15:00:00,D10,838,42.1,0
2020-05-10 16:00:00,D01,729,41.2,0
2020-05-10 16:00:00,D02,515,45.3,0
2020-05-10 16:00:00,D03,537,45.0,0
2020-05-10 16:00:00,D04,470,41.4,0
2020-05-10 16:00:00,D05,664,41.6,0
2020-05-10 16:00:00,D06,442,52.3,0
2020-05-10 16:00:00,D07,452,51.8,0
2020-05-10 16:00:00,D08,528,44.3,0
2020-05-10 16:00:00,D09,548,48.8,0
2020-05-10 16:00:00,D10,803,39.3,0
2020-05-10 17:00:00,D01,1462,20.7,0
2020-05-10 17:00:00,D02,952,40.6,0
2020-05-10 17:00:00,D03,893,42.4,0
2020-05-10 17:00:00,D04,821,39.4,0
2020-05-10 17:00:00,D05,1213,35.5,0
2020-05-10 17:00:00,D06,813,41.0,0
2020-05-10 17:00:00,D07,1076,35.5,0
2020-05-10 17:00:00,D08,1007,36.3,0
2020-05-10 17:00:00,D09,928,35.0,0
2020-05-10 17:00:00,D10,1573,22.9,0
2020-05-10 18:00:00,D01,1382,24.6,0
2020-05-10 18:00:00,D02,833,42.3,0
2020-05-10 18:00:00,D03,884,41.5,0
2020-05-10 18:00:00,D04,883,34.0,0
2020-05-10 18:00:00,D05,1316,31.4,0
2020-05-10 18:00:00,D06,911,38.7,0
2020-05-10 18:00:00,D07,1094,29.7,0
2020-05-10 18:00:00,D08,789,42.4,0
2020-05-10 18:00:00,D09,1095,33.6,0
2020-05-10 18:00:00,D10,1496,23.4,0
2020-05-10 19:00:00,D01,1394,24.4,0
2020-05-10 19:00:00,D02,879,40.8,0
2020-05-10 19:00:00,D03,1062,35.7,0
2020-05-10 19:00:00,D04,819,41.5,0
2020-05-10 19:00:00,D05,1138,37.1,0
2020-05-10 19:00:00,D06,881,44.2,0
2020-05-10 19:00:00,D07,966,31.5,0
2020-05-10 19:00:00,D08,917,39.9,0
2020-05-10 19:00:00,D09,932,36.9,0
2020-05-10 19:00:00,D10,1297,31.6,0
2020-05-10 20:00:00,D01,706,41.4,0
2020-05-10 20:00:00,D02,447,55.5,0
2020-05-10 20:00:00,D03,549,49.0,0
2020-05-10 20:00:00,D04,473,48.5,0
2020-05-10 20:00:00,D05,660,48.3,0
2020-05-10 20:00:00,D06,387,48.5,0
2020-05-10 20:00:00,D07,506,50.1,0
2020-05-10 20:00:00,D08,409,49.9,0
2020-05-10 20:00:00,D09,548,47.0,0
2020-05-10 20:00:00,D10,682,49.4,0
2020-05-10 21:00:00,D01,822,48.2,0
2020-05-10 21:00:00,D02,442,50.9,0
2020-05-10 21:00:00,D03,537,45.3,0
2020-05-10 21:00:00,D04,370,51.1,0
2020-05-10 21:00:00,D05,726,41.1,0
2020-05-10 21:00:00,D06,450,47.8,0
2020-05-10 21:00:00,D07,551,47.6,0
2020-05-10 21:00:00,D08,425,48.2,0
2020-05-10 21:00:00,D09,464,52.8,0
2020-05-10 21:00:00,D10,724,42.7,0
2020-05-10 22:00:00,D01,140,56.6,0
2020-05-10 22:00:00,D02,98,56.1,0
2020-05-10 22:00:00,D03,110,53.8,0
2020-05-10 22:00:00,D04,74,54.9,0
2020-05-10 22:00:00,D05,126,57.7,0
2020-05-10 22:00:00,D06,102,56.7,0
2020-05-10 22:00:00,D07,116,58.2,0
2020-05-10 22:00:00,D08,101,60.7,0
2020-05-10 22:00:00,D09,101,55.5,0
2020-05-10 22:00:00,D10,155,62.9,0
2020-05-10 23:00:00,D01,155,53.5,0
2020-05-10 23:00:00,D02,108,54.0,0
2020-05-10 23:00:00,D03,93,60.5,0
2020-05-10 23:00:00,D04,86,57.9,0
2020-05-10 23:00:00,D05,133,54.6,0
2020-05-10 23:00:00,D06,99,54.0,0
2020-05-10 23:00:00,D07,103,54.8,0
2020-05-10 23:00:00,D08,82,58.2,0
2020-05-10 23:00:00,D09,123,61.3,0
2020-05-10 23:00:00,D10,136,52.0,0
2020-05-11 00:00:00,D01,253,54.5,0
2020-05-11 00:00:00,D02,142,58.9,0
2020-05-11 00:00:00,D03,184,54.3,0
2020-05-11 00:00:00,D04,155,60.7,0
2020-05-11 00:00:00,D05,229,55.5,0
2020-05-11 00:00:00,D06,133,59.4,0
2020-05-11 00:00:00,D07,160,58.6,0
2020-05-11 00:00:00,D08,150,59.9,0
2020-05-11 00:00:00,D09,162,55.8,0
2020-05-11 00:00:00,D10,238,59.4,0
2020-05-11 01:00:00,D01,248,54.0,0
2020-05-11 01:00:00,D02,158,55.6,0
2020-05-11 01:00:00,D03,160,55.4,0
2020-05-11 01:00:00,D04,151,55.4,0
2020-05-11 01:00:00,D05,215,53.9,0
2020-05-11 01:00:00,D06,129,57.2,0
2020-05-11 01:00:00,D07,167,56.4,0
2020-05-11 01:00:00,D08,140,57.0,0
2020-05-11 01:00:00,D09,182,55.2,0
2020-05-11 01:00:00,D10,285,55.7,0
2020-05-11 02:00:00,D01,213,55.6,0
2020-05-11 02:00:00,D02,153,57.7,0
2020-05-11 02:00:00,D03,203,52.6,0
2020-05-11 02:00:00,D04,148,52.9,0
2020-05-11 02:00:00,D05,237,56.5,0
2020-05-11 02:00:00,D06,130,59.4,0
2020-05-11 02:00:00,D07,164,53.3,0
2020-05-11 02:00:00,D08,183,52.5,0
2020-05-11 02:00:00,D09,187,59.3,0
2020-05-11 02:00:00,D10,254,52.7,0
2020-05-11 03:00:00,D01,266,51.8,0
2020-05-11 03:00:00,D02,172,52.7,0
2020-05-11 03:00:00,D03,174,52.7,0
2020-05-11 03:00:00,D04,150,62.9,0
2020-05-11 03:00:00,D05,202,54.9,0
2020-05-11 03:00:00,D06,148,55.6,0
2020-05-11 03:00:00,D07,153,53.0,0
2020-05-11 03:00:00,D08,138,51.8,0
2020-05-11 03:00:00,D09,184,60.8,0
2020-05-11 03:00:00,D10,253,57.2,0
2020-05-11 04:00:00,D01,254,54.5,0
2020-05-11 04:00:00,D02,136,49.0,0
2020-05-11 04:00:00,D03,190,54.8,0
2020-05-11 04:00:00,D04,134,57.2,0
2020-05-11 04:00:00,D05,251,54.4,0
2020-05-11 04:00:00,D06,168,48.0,0
2020-05-11 04:00:00,D07,181,59.8,0
2020-05-11 04:00:00,D08,177,57.0,0
2020-05-11 04:00:00,D09,177,48.8,0
2020-05-11 04:00:00,D10,296,51.6,0
2020-05-11 05:00:00,D01,254,51.8,0
2020-05-11 05:00:00,D02,162,56.2,0
2020-05-11 05:00:00,D03,175,55.2,0
2020-05-11 05:00:00,D04,153,57.4,0
2020-05-11 05:00:00,D05,223,49.3,0
2020-05-11 05:00:00,D06,148,56.9,0
2020-05-11 05:00:00,D07,188,52.8,0
2020-05-11 05:00:00,D08,142,54.9,0
2020-05-11 05:00:00,D09,169,55.6,0
2020-05-11 05:00:00,D10,238,59.0,0
2020-05-11 06:00:00,D01,1079,36.5,0
2020-05-11 06:00:00,D02,762,41.9,0
2020-05-11 06:00:00,D03,1031,32.2,0
2020-05-11 06:00:00,D04,782,41.8,0
2020-05-11 06:00:00,D05,1086,32.0,0
2020-05-11 06:00:00,D06,678,47.3,0
2020-05-11 06:00:00,D07,732,42.8,0
2020-05-11 06:00:00,D08,825,37.6,0
2020-05-11 06:00:00,D09,880,39.2,0
2020-05-11 06:00:00,D10,1313,32.5,0
2020-05-11 07:00:00,D01,1191,35.2,0
2020-05-11 07:00:00,D02,894,38.6,0
2020-05-11 07:00:00,D03,855,42.3,0
2020-05-11 07:00:00,D04,797,42.2,0
2020-05-11 07:00:00,D05,1102,29.3,0
2020-05-11 07:00:00,D06,853,39.2,0
2020-05-11 07:00:00,D07,758,37.6,0
2020-05-11 07:00:00,D08,746,44.6,0
2020-05-11 07:00:00,D09,874,37.4,0
2020-05-11 07:00:00,D10,1165,33.6,0
2020-05-11 08:00:00,D01,2120,6.0,1
2020-05-11 08:00:00,D02,1360,28.8,0
2020-05-11 08:00:00,D03,1419,26.8,0
2020-05-11 08:00:00,D04,1286,31.6,0
2020-05-11 08:00:00,D05,2223,8.0,1
2020-05-11 08:00:00,D06,1251,31.2,0
2020-05-11 08:00:00,D07,1507,28.5,0
2020-05-11 08:00:00,D08,1654,24.5,0
2020-05-11 08:00:00,D09,1516,31.0,0
2020-05-11 08:00:00,D10,2273,15.8,1
2020-05-11 09:00:00,D01,1945,22.7,1
2020-05-11 09:00:00,D02,1322,29.4,0
2020-05-11 09:00:00,D03,1641,22.6,0
2020-05-11 09:00:00,D04,1445,32.4,0
2020-05-11 09:00:00,D05,2046,16.6,1
2020-05-11 09:00:00,D06,1216,30.1,0
2020-05-11 09:00:00,D07,1476,23.4,0
2020-05-11 09:00:00,D08,1561,18.2,0
2020-05-11 09:00:00,D09,1612,23.9,0
2020-05-11 09:00:00,D10,2229,13.1,1
2020-05-11 10:00:00,D01,2360,6.7,1
2020-05-11 10:00:00,D02,1441,24.6,0
2020-05-11 10:00:00,D03,1503,16.6,0
2020-05-11 10:00:00,D04,1436,28.6,0
2020-05-11 10:00:00,D05,2022,16.5,1
2020-05-11 10:00:00,D06,1383,28.7,0
2020-05-11 10:00:00,D07,1630,20.1,0
2020-05-11 10:00:00,D08,1421,26.5,0
2020-05-11 10:00:00,D09,1568,22.7,0
2020-05-11 10:00:00,D10,2667,10.6,1
2020-05-11 11:00:00,D01,1364,26.3,0
2020-05-11 11:00:00,D02,894,35.6,0
2020-05-11 11:00:00,D03,1025,30.7,0
2020-05-11 11:00:00,D04,705,41.9,0
2020-05-11 11:00:00,D05,1161,36.0,0
2020-05-11 11:00:00,D06,649,42.3,0
2020-05-11 11:00:00,D07,735,38.3,0
2020-05-11 11:00:00,D08,755,38.9,0
2020-05-11 11:00:00,D09,897,36.3,0
2020-05-11 11:00:00,D10,1225,30.0,0
2020-05-11 12:00:00,D01,1645,18.1,0
2020-05-11 12:00:00,D02,982,31.0,0
2020-05-11 12:00:00,D03,1236,33.8,0
2020-05-11 12:00:00,D04,894,36.0,0
2020-05-11 12:00:00,D05,1362,29.4,0
2020-05-11 12:00:00,D06,782,40.1,0
2020-05-11 12:00:00,D07,1049,33.3,0
2020-05-11 12:00:00,D08,1058,37.6,0
2020-05-11 12:00:00,D09,927,38.2,0
2020-05-11 12:00:00,D10,1427,30.7,0
2020-05-11 13:00:00,D01,1281,28.7,0
2020-05-11 13:00:00,D02,994,33.7,0
2020-05-11 13:00:00,D03,1094,33.6,0
2020-05-11 13:00:00,D04,774,40.1,0
2020-05-11 13:00:00,D05,1206,37.1,0
2020-05-11 13:00:00,D06,823,38.9,0
2020-05-11 13:00:00,D07,979,38.3,0
2020-05-11 13:00:00,D08,1090,34.6,0
2020-05-11 13:00:00,D09,1177,29.4,0
2020-05-11 13:00:00,D10,1562,21.3,0
2020-05-11 14:00:00,D01,1559,24.3,0
2020-05-11 14:00:00,D02,919,39.1,0
2020-05-11 14:00:00,D03,1140,32.5,0
2020-05-11 14:00:00,D04,890,39.0,0
2020-05-11 14:00:00,D05,1125,28.9,0
2020-05-11 14:00:00,D06,952,35.3,0
2020-05-11 14:00:00,D07,1101,37.4,0
2020-05-11 14:00:00,D08,900,37.5,0
2020-05-11 14:00:00,D09,1062,38.3,0
2020-05-11 14:00:00,D10,1788,22.0,0
2020-05-11 15:00:00,D01,1101,37.8,0
2020-05-11 15:00:00,D02,899,44.1,0
2020-05-11 15:00:00,D03,807,42.6,0
2020-05-11 15:00:00,D04,652,49.6,0
2020-05-11 15:00:00,D05,1091,37.4,0
2020-05-11 15:00:00,D06,837,35.3,0
2020-05-11 15:00:00,D07,867,41.0,0
2020-05-11 15:00:00,D08,692,50.9,0
2020-05-11 15:00:00,D09,827,35.0,0
2020-05-11 15:00:00,D10,1175,32.6,0
2020-05-11 16:00:00,D01,1201,28.8,0
2020-05-11 16:00:00,D02,791,39.2,0
2020-05-11 16:00:00,D03,800,39.7,0
2020-05-11 16:00:00,D04,757,43.5,0
2020-05-11 16:00:00,D05,1201,31.1,0
2020-05-11 16:00:00,D06,782,42.8,0
2020-05-11 16:00:00,D07,935,44.0,0
2020-05-11 16:00:00,D08,790,44.7,0
2020-05-11 16:00:00,D09,907,39.4,0
2020-05-11 16:00:00,D10,1136,32.8,0
2020-05-11 17:00:00,D01,2235,10.2,1
2020-05-11 17:00:00,D02,1352,23.4,0
2020-05-11 17:00:00,D03,1808,16.8,0
2020-05-11 17:00:00,D04,1172,34.3,0
2020-05-11 17:00:00,D05,1867,17.2,0
2020-05-11 17:00:00,D06,1411,30.6,0
2020-05-11 17:00:00,D07,1424,29.8,0
2020-05-11 17:00:00,D08,1669,22.6,0
2020-05-11 17:00:00,D09,1774,17.8,0
2020-05-11 17:00:00,D10,2384,7.1,1
2020-05-11 18:00:00,D01,2583,12.4,1
2020-05-11 18:00:00,D02,1615,23.8,0
2020-05-11 18:00:00,D03,1511,22.4,0
2020-05-11 18:00:00,D04,1385,30.9,0
2020-05-11 18:00:00,D05,1990,15.0,1
2020-05-11 18:00:00,D06,1221,31.3,0
2020-05-11 18:00:00,D07,1710,22.8,0
2020-05-11 18:00:00,D08,1736,21.5,0
2020-05-11 18:00:00,D09,1953,18.9,1
2020-05-11 18:00:00,D10,2194,13.3,1
2020-05-11 19:00:00,D01,2382,7.4,1
2020-05-11 19:00:00,D02,1457,26.2,0
2020-05-11 19:00:00,D03,1877,15.6,1
2020-05-11 19:00:00,D04,1152,39.0,0
2020-05-11 19:00:00,D05,2044,15.2,1
2020-05-11 19:00:00,D06,1485,25.6,0
2020-05-11 19:00:00,D07,1523,22.6,0
2020-05-11 19:00:00,D08,1735,20.1,0
2020-05-11 19:00:00,D09,1638,15.6,0
2020-05-11 19:00:00,D10,2605,8.0,1
2020-05-11 20:00:00,D01,1258,28.0,0
2020-05-11 20:00:00,D02,755,45.3,0
2020-05-11 20:00:00,D03,798,40.6,0
2020-05-11 20:00:00,D04,720,43.7,0
2020-05-11 20:00:00,D05,1221,31.4,0
2020-05-11 20:00:00,D06,740,45.8,0
2020-05-11 20:00:00,D07,742,45.9,0
2020-05-11 20:00:00,D08,738,44.6,0
2020-05-11 20:00:00,D09,878,40.7,0
2020-05-11 20:00:00,D10,1180,28.0,0
2020-05-11 21:00:00,D01,1056,35.0,0
2020-05-11 21:00:00,D02,762,46.0,0
2020-05-11 21:00:00,D03,912,39.6,0
2020-05-11 21:00:00,D04,717,42.5,0
2020-05-11 21:00:00,D05,996,35.5,0
2020-05-11 21:00:00,D06,650,43.5,0
2020-05-11 21:00:00,D07,872,40.2,0
2020-05-11 21:00:00,D08,876,38.0,0
2020-05-11 21:00:00,D09,853,43.6,0
2020-05-11 21:00:00,D10,1211,26.9,0
2020-05-11 22:00:00,D01,205,57.5,0
2020-05-11 22:00:00,D02,163,60.4,0
2020-05-11 22:00:00,D03,193,52.4,0
2020-05-11 22:00:00,D04,133,58.8,0
2020-05-11 22:00:00,D05,195,56.6,0
2020-05-11 22:00:00,D06,166,53.8,0
2020-05-11 22:00:00,D07,193,52.1,0
2020-05-11 22:00:00,D08,141,58.1,0
2020-05-11 22:00:00,D09,196,61.1,0
2020-05-11 22:00:00,D10,281,57.2,0
2020-05-11 23:00:00,D01,254,56.1,0
2020-05-11 23:00:00,D02,149,57.9,0
2020-05-11 23:00:00,D03,187,56.3,0
2020-05-11 23:00:00,D04,120,57.0,0
2020-05-11 23:00:00,D05,225,56.4,0
2020-05-11 23:00:00,D06,135,54.4,0
2020-05-11 23:00:00,D07,156,59.0,0
2020-05-11 23:00:00,D08,146,56.6,0
2020-05-11 23:00:00,D09,160,56.3,0
2020-05-11 23:00:00,D10,292,58.1,0
2020-05-12 00:00:00,D01,214,51.4,0
2020-05-12 00:00:00,D02,143,58.7,0
2020-05-12 00:00:00,D03,189,60.0,0
2020-05-12 00:00:00,D04,131,58.6,0
2020-05-12 00:00:00,D05,216,55.7,0
2020-05-12 00:00:00,D06,140,56.6,0
2020-05-12 00:00:00,D07,159,58.9,0
2020-05-12 00:00:00,D08,148,50.7,0
2020-05-12 00:00:00,D09,202,56.8,0
2020-05-12 00:00:00,D10,229,53.8,0
2020-05-12 01:00:00,D01,251,54.1,0
2020-05-12 01:00:00,D02,181,57.3,0
2020-05-12 01:00:00,D03,189,52.9,0
2020-05-12 01:00:00,D04,131,55.2,0
2020-05-12 01:00:00,D05,193,59.6,0
2020-05-12 01:00:00,D06,133,55.9,0
2020-05-12 01:00:00,D07,151,53.1,0
2020-05-12 01:00:00,D08,140,58.4,0
2020-05-12 01:00:00,D09,162,60.3,0
2020-05-12 01:00:00,D10,262,50.2,0
2020-05-12 02:00:00,D01,252,57.3,0
2020-05-12 02:00:00,D02,148,61.0,0
2020-05-12 02:00:00,D03,155,59.3,0
2020-05-12 02:00:00,D04,142,56.4,0
2020-05-12 02:00:00,D05,241,57.7,0
2020-05-12 02:00:00,D06,171,59.7,0
2020-05-12 02:00:00,D07,194,52.3,0
2020-05-12 02:00:00,D08,174,58.4,0
2020-05-12 02:00:00,D09,158,56.7,0
2020-05-12 02:00:00,D10,250,54.5,0
2020-05-12 03:00:00,D01,249,49.1,0
2020-05-12 03:00:00,D02,150,50.7,0
2020-05-12 03:00:00,D03,194,55.9,0
2020-05-12 03:00:00,D04,149,56.2,0
